#{"t_start": 1709507487.822368, "env_id": "None"}
r,l,t
273.857759,78,6119.807654
254.349379,74,6119.892667
244.960283,72,6119.990653
254.360647,74,6120.089659
268.976463,77,6120.191653
234.862903,70,6120.289653
234.706519,70,6120.392654
298.214264,83,6120.482654
239.452403,71,6120.573654
273.929076,78,6120.677654
238.984692,71,6120.772665
273.872301,78,6120.875654
282.004805,80,6120.984653
288.580249,81,6121.078654
259.078871,75,6121.165654
264.324681,76,6121.268654
278.547623,79,6121.374653
176.539568,58,6121.453653
283.984977,80,6121.561654
288.496997,81,6121.671654
273.922547,78,6121.755654
303.112283,84,6121.862654
278.411407,79,6121.968653
293.464499,82,6122.078665
312.766675,86,6122.195666
259.746121,75,6122.297653
264.364426,76,6122.380654
244.31587,72,6122.471653
239.935908,71,6122.567653
283.398115,80,6122.676654
278.765724,79,6122.783653
293.555265,82,6122.894653
254.131301,74,6122.99066
259.742325,75,6123.076654
303.576977,84,6123.184654
258.979893,75,6123.285654
253.838506,74,6123.392663
283.551984,80,6123.506653
293.750445,82,6123.613653
273.764428,78,6123.702654
269.057804,77,6123.791653
229.863059,69,6123.881654
269.007763,77,6123.990654
312.576481,86,6124.108653
259.801117,75,6124.209654
253.934611,74,6124.307654
258.651109,75,6124.388654
278.565892,79,6124.492654
249.216515,73,6124.591653
244.093834,72,6124.688653
130.353311,49,6125.202654
149.291089,53,6125.780653
162.3097,56,6126.380654
125.683753,48,6126.895653
124.323621,48,6127.417653
178.26503,59,6128.087654
111.03902,45,6128.612653
154.158129,54,6129.219653
164.290584,56,6129.838654
188.051715,61,6130.506653
120.481431,47,6131.005654
153.503845,54,6131.591653
104.745335,44,6132.056653
159.0781,55,6132.656653
153.450779,54,6133.213653
145.096139,52,6133.766654
144.29002,52,6134.343654
115.170424,46,6134.773654
174.136832,58,6135.313654
159.596289,55,6135.828654
124.995592,48,6136.270653
166.858462,57,6136.799654
168.122301,57,6137.330654
173.512617,58,6137.87166
153.406914,54,6138.377653
148.561599,53,6138.871654
158.71074,55,6139.406654
134.946777,50,6139.945654
158.574982,55,6140.549654
163.64147,56,6141.144654
144.326503,52,6141.732653
139.511699,51,6142.291653
154.092783,54,6142.855654
139.872234,51,6143.394653
135.593157,50,6143.973654
152.5465,54,6144.614654
125.753838,48,6145.157654
130.451272,49,6145.692653
163.889499,56,6146.277654
154.616324,54,6146.846653
124.818775,48,6147.371654
134.87569,50,6147.890653
125.671364,48,6148.389654
149.455326,53,6148.943654
149.219565,53,6149.522653
152.981131,54,6150.087653
144.824916,52,6150.621653
173.934398,58,6151.239653
173.680436,58,6151.894654
158.915985,55,6152.514654
164.009779,56,6153.138665
131.852921,50,6153.714654
135.064404,50,6154.237654
149.271364,53,6154.835653
143.847308,52,6155.403653
164.107308,56,6156.017654
149.069516,53,6156.576665
165.784165,57,6157.179653
158.900903,55,6157.752653
182.838355,60,6158.415653
268.919608,77,6158.705654
239.406281,71,6158.784653
268.59767,77,6158.871654
298.309435,83,6158.966654
239.879701,71,6159.048653
264.128153,76,6159.135716
254.045602,74,6159.21766
293.826058,82,6159.30966
284.323786,80,6159.403663
249.284827,73,6159.486657
264.027644,76,6159.573661
249.545026,73,6159.656663
283.652084,80,6159.74666
215.869722,66,6159.821661
273.726788,78,6159.910662
254.096709,74,6159.992663
254.811608,74,6160.077661
244.528469,72,6160.158661
278.069662,79,6160.248661
293.607439,82,6160.342667
249.709952,73,6160.425661
220.536645,67,6160.499665
264.700529,76,6160.58866
249.289996,73,6160.680654
259.073099,75,6160.774654
244.667778,72,6160.864654
249.267808,73,6160.954653
244.798031,72,6161.042653
258.7885,75,6161.134654
253.528161,75,6161.226654
249.360773,73,6161.316653
239.606368,71,6161.404654
283.739353,80,6161.503653
288.864777,81,6161.603654
274.576318,78,6161.699654
283.335175,80,6161.796653
283.262402,80,6161.894653
245.044109,72,6161.981654
259.024117,75,6162.062731
298.293327,83,6162.148661
249.403763,73,6162.224661
269.179734,77,6162.304661
239.819826,71,6162.378661
258.839088,75,6162.45766
322.809106,88,6162.548661
259.080829,75,6162.626661
274.194105,78,6162.707661
312.444076,86,6162.798661
278.614105,79,6162.880663
258.745778,75,6162.958661
124.376721,48,6163.450654
173.604009,58,6164.104654
159.537929,55,6164.691653
139.712479,51,6165.265653
159.259989,55,6165.844653
120.02872,47,6166.349653
149.3307,53,6166.941653
168.313471,57,6167.560654
164.295534,56,6168.173654
145.148413,52,6168.703653
154.492039,54,6169.279654
183.230179,60,6169.946654
164.374634,56,6170.551653
154.197063,54,6171.103653
149.543028,53,6171.677654
130.173789,49,6172.225652
173.743829,58,6172.845653
98.903035,43,6173.311653
163.6716,56,6173.893654
169.164885,57,6174.536654
67.465101,36,6174.935653
172.059286,58,6175.558654
140.12479,51,6176.165654
140.185095,51,6176.738654
149.49263,53,6177.297665
119.480693,47,6177.831653
120.16732,47,6178.349653
168.992226,57,6178.988654
157.068905,55,6179.568654
149.127678,53,6180.122654
134.994774,50,6180.661654
154.702059,54,6181.249654
144.659295,52,6181.762654
134.302291,50,6182.21866
144.742095,52,6182.695653
115.38598,46,6183.127653
188.599293,61,6183.764653
227.175603,69,6184.505654
135.259534,50,6185.048656
182.809005,60,6185.693653
164.161327,56,6186.226653
178.741259,59,6186.795653
142.698287,52,6187.362653
193.077869,62,6188.049654
159.456561,55,6188.652654
193.1817,62,6189.308654
144.504123,52,6189.895653
159.119576,55,6190.480654
149.939966,53,6191.043654
119.393464,47,6191.533653
183.647533,60,6192.219654
154.602384,54,6192.846653
139.268525,51,6193.415653
183.700608,60,6194.057653
139.38805,51,6194.584654
163.818921,56,6195.175653
134.307605,50,6195.715653
149.049359,53,6196.289654
173.404642,58,6196.899653
279.563957,79,6197.324656
289.010007,81,6197.441653
313.09306,86,6197.564653
293.742625,82,6197.682654
289.571629,81,6197.794654
250.479637,73,6197.881653
328.276391,89,6198.012654
264.603734,76,6198.123653
269.453738,77,6198.235653
308.675564,85,6198.359653
259.2427,75,6198.464654
299.070777,83,6198.574654
269.524914,77,6198.686654
264.34574,76,6198.798653
304.131539,84,6198.914654
274.94605,78,6199.020654
269.180339,77,6199.116654
288.528888,81,6199.204654
240.391443,71,6199.299653
284.770479,80,6199.404654
269.337106,77,6199.507653
279.412531,79,6199.615653
313.935651,86,6199.743665
263.832756,76,6199.826655
308.778939,85,6199.933654
298.179827,83,6200.040654
254.434243,74,6200.136654
299.280876,83,6200.244653
274.71589,78,6200.346654
259.966428,75,6200.441653
328.381155,89,6200.536653
274.059119,78,6200.627653
284.152238,80,6200.728653
269.059972,77,6200.826653
299.292409,83,6200.931653
289.527998,81,6201.034653
259.465048,75,6201.130654
289.387184,81,6201.245655
297.536253,83,6201.365653
298.738135,83,6201.474654
279.649978,79,6201.580654
283.933821,80,6201.690654
273.908163,78,6201.797653
239.814997,71,6201.886653
303.79782,84,6201.99966
289.260674,81,6202.117653
303.710332,84,6202.23366
323.313699,88,6202.350653
259.523773,75,6202.452653
279.166674,79,6202.544653
154.631054,54,6203.299654
159.611716,55,6203.923654
153.806328,54,6204.454654
148.563048,53,6204.966654
139.729534,51,6205.459653
178.247348,59,6206.022654
86.388275,40,6206.405654
159.138365,55,6206.933653
139.425165,51,6207.424653
168.11355,57,6208.000654
75.25883,38,6208.383653
148.661331,53,6208.915653
129.766012,49,6209.442653
124.867849,48,6209.968653
134.534277,50,6210.529653
130.353308,49,6211.068654
168.248174,57,6211.679653
149.215713,53,6212.243654
154.085796,54,6212.824653
153.047898,54,6213.390653
169.088319,57,6213.999653
134.564263,50,6214.552653
155.049962,54,6215.13666
140.102323,51,6215.686654
158.458916,55,6216.294654
168.803409,57,6216.913653
164.842578,56,6217.527653
154.118982,54,6218.101653
154.609096,54,6218.706653
173.603532,58,6219.333654
149.210778,53,6219.916653
144.792581,52,6220.482653
149.239122,53,6221.056653
173.892201,58,6221.684654
178.686436,59,6222.317653
160.122011,55,6222.908653
159.110399,55,6223.506653
173.661156,58,6224.187654
168.674799,57,6224.847654
164.49499,56,6225.455666
183.520904,60,6226.120654
169.071558,57,6226.741654
162.766146,56,6227.355654
154.368975,54,6227.868653
140.137221,51,6228.353653
169.257702,57,6228.901653
178.666522,59,6229.465669
149.919063,53,6229.971653
140.408514,51,6230.463653
135.40241,50,6230.948654
135.846593,50,6231.427653
125.043124,48,6231.891653
125.549821,48,6232.351653
154.007715,54,6232.946654
120.868141,47,6233.462653
144.502175,52,6234.047653
125.531112,48,6234.559654
164.554399,56,6235.164654
134.972978,50,6235.709653
188.479179,61,6236.350653
289.18623,81,6236.455653
269.248822,77,6236.555653
289.047892,81,6236.657653
244.698243,72,6236.749654
269.493705,77,6236.847653
259.663899,75,6236.947654
279.723579,79,6237.053653
279.42964,79,6237.139654
240.243775,71,6237.241653
284.345009,80,6237.357654
240.064593,71,6237.460654
259.472266,75,6237.567653
294.211228,82,6237.678653
259.862641,75,6237.767653
269.7598,77,6237.877653
269.795754,77,6237.984653
244.891569,72,6238.080653
274.814721,78,6238.190653
259.887766,75,6238.300653
289.153977,81,6238.403654
274.684301,78,6238.517654
239.914899,71,6238.619653
269.514074,77,6238.731653
278.8658,79,6238.845654
264.133799,76,6238.957653
250.277225,73,6239.04466
289.31567,81,6239.141654
269.295552,77,6239.239666
298.423119,83,6239.354653
244.744855,72,6239.448654
264.775862,76,6239.548653
273.751352,78,6239.648654
255.379071,74,6239.736653
279.427837,79,6239.844653
274.489759,78,6239.949654
289.358272,81,6240.057654
264.593222,76,6240.148659
294.258664,82,6240.236667
210.935064,65,6240.322654
274.338486,78,6240.426654
268.849147,77,6240.530654
308.255494,85,6240.646654
264.494317,76,6240.760654
274.173503,78,6240.854654
264.788636,76,6240.942653
288.776008,81,6241.051653
260.088862,75,6241.152654
279.200255,79,6241.257654
283.905519,80,6241.364653
269.405942,77,6241.460653
103.371552,44,6241.965654
135.229271,50,6242.498653
145.083352,52,6243.064654
183.497659,60,6243.722654
164.142053,56,6244.33166
189.137696,61,6244.993653
173.844422,58,6245.613655
188.62233,61,6246.288666
188.688096,61,6246.944654
116.238223,46,6247.452659
154.558884,54,6248.025654
169.046884,57,6248.641654
153.70874,54,6249.245654
154.735409,54,6249.842654
144.866093,52,6250.362654
139.694163,51,6250.839653
173.226957,58,6251.387654
148.749821,53,6251.881653
140.08655,51,6252.357653
130.077265,49,6252.815654
163.673263,56,6253.338653
145.363004,52,6253.836654
159.500568,55,6254.353653
134.743394,50,6254.837653
163.688722,56,6255.446654
148.986335,53,6256.029653
193.773106,62,6256.758653
188.776455,61,6257.452654
135.0571,50,6258.007653
173.931354,58,6258.622653
149.488714,53,6259.182653
158.722799,55,6259.794653
149.023327,53,6260.404654
154.211814,54,6260.989654
177.970363,59,6261.635653
140.219447,51,6262.178653
154.400024,54,6262.752653
169.120939,57,6263.392653
139.661603,51,6263.950654
154.881037,54,6264.530653
168.560352,57,6265.160655
153.780258,54,6265.737653
173.769025,58,6266.351653
177.891069,59,6266.988654
139.979527,51,6267.547654
154.964744,54,6268.136653
173.358595,58,6268.772653
124.899105,48,6269.31566
143.971563,52,6269.866653
154.333676,54,6270.454654
144.173239,52,6271.004654
129.62157,49,6271.527653
164.096828,56,6272.182654
168.731473,57,6272.820654
163.910664,56,6273.424654
183.435265,60,6273.981653
149.195269,53,6274.530657
159.207322,55,6275.086653
229.557446,69,6275.547653
234.82403,70,6275.626653
264.111233,76,6275.714654
273.561378,78,6275.80266
254.234226,74,6275.885724
288.436664,81,6275.97766
244.640324,72,6276.056661
279.19214,79,6276.143662
248.852606,73,6276.226661
263.978261,76,6276.311663
259.217193,75,6276.395661
268.95464,77,6276.482661
278.477092,79,6276.56866
278.7927,79,6276.657661
263.916835,76,6276.73966
269.279849,77,6276.825661
254.422109,74,6276.907661
273.83013,78,6276.993662
302.895162,84,6277.087662
258.611992,75,6277.17066
259.768269,75,6277.255661
264.413327,76,6277.339661
254.749174,74,6277.419664
259.52904,75,6277.501663
263.448431,76,6277.586661
220.090415,67,6277.661664
274.055243,78,6277.748661
278.929026,79,6277.836661
254.538413,74,6277.918661
279.230957,79,6278.007662
254.629344,74,6278.09066
264.112381,76,6278.173654
268.822924,77,6278.258654
273.671554,78,6278.361656
293.582394,82,6278.470653
264.025531,76,6278.573653
283.603174,80,6278.681653
269.07909,77,6278.788653
269.553044,77,6278.891653
264.014479,76,6278.972665
229.949667,69,6279.065653
273.86975,78,6279.169653
234.959265,70,6279.265653
254.409782,74,6279.365653
269.039844,77,6279.458654
254.325055,74,6279.541654
258.87652,75,6279.644653
288.291609,81,6279.754654
277.715203,79,6279.86066
249.783172,73,6279.960653
129.414163,49,6280.502654
159.223217,55,6281.074653
111.050294,45,6281.579654
188.192684,61,6282.243653
144.487318,52,6282.808653
163.91113,56,6283.406654
159.2371,55,6283.986654
140.02339,51,6284.516653
188.163031,61,6285.182653
145.36038,52,6285.744665
177.77525,59,6286.368653
134.995111,50,6286.872653
134.542196,50,6287.411653
159.140613,55,6288.016659
134.943321,50,6288.580654
188.100828,61,6289.256653
173.937724,58,6289.877653
139.678743,51,6290.433653
173.283945,58,6291.066653
159.267494,55,6291.640653
163.670189,56,6292.263654
150.341408,53,6292.823653
154.577858,54,6293.393653
153.81227,54,6293.973654
134.613798,50,6294.523654
168.102791,57,6295.144654
149.86829,53,6295.751653
178.027106,59,6296.349653
150.019826,53,6296.854655
139.264815,51,6297.341654
164.192898,56,6297.882654
183.267235,60,6298.461653
184.400462,60,6299.038653
163.821693,56,6299.572653
154.291007,54,6300.074653
138.775146,51,6300.549653
129.918249,49,6301.012653
144.463527,52,6301.552653
168.663185,57,6302.167653
144.676637,52,6302.736653
177.705858,59,6303.389654
134.902403,50,6303.971654
124.03209,48,6304.528654
170.002953,57,6305.155654
139.776906,51,6305.713654
149.030261,53,6306.291653
153.958483,54,6306.891653
169.37784,57,6307.500653
158.606775,55,6308.090653
174.47486,58,6308.726666
168.690498,57,6309.345654
144.136676,52,6309.900653
154.630522,54,6310.490653
129.485789,49,6311.065654
115.206427,46,6311.548653
144.426302,52,6312.118653
139.66908,51,6312.669653
184.051312,60,6313.305654
158.498965,55,6313.914654
303.095056,84,6314.144654
289.270122,81,6314.257653
278.722794,79,6314.373654
313.119263,86,6314.499654
264.592319,76,6314.609653
259.568264,75,6314.717653
289.292563,81,6314.820653
264.395493,76,6314.924663
283.381261,80,6315.041654
298.390537,83,6315.164653
268.984986,77,6315.276653
264.102234,76,6315.387653
288.908445,81,6315.489653
284.137718,80,6315.605654
332.846325,90,6315.735653
274.208124,78,6315.850653
298.407899,83,6315.973653
284.141471,80,6316.073653
298.342868,83,6316.169653
288.954305,81,6316.277653
293.421137,82,6316.386653
279.715658,79,6316.492654
293.605369,82,6316.594659
269.343543,77,6316.678741
254.412395,74,6316.769654
279.127511,79,6316.875653
328.147845,89,6316.994668
269.801361,77,6317.097653
293.975004,82,6317.196653
303.683202,84,6317.291653
279.137189,79,6317.395654
308.466441,85,6317.509653
283.716747,80,6317.616653
312.835606,86,6317.731668
269.013924,77,6317.825654
234.998199,70,6317.900653
264.84489,76,6318.002653
289.184999,81,6318.111666
284.531926,80,6318.221654
279.399881,79,6318.327654
313.671601,86,6318.441653
303.611174,84,6318.532653
259.350982,75,6318.614654
293.648442,82,6318.704654
273.960924,78,6318.789653
275.00402,78,6318.875654
303.404036,84,6318.966654
322.745565,88,6319.062655
283.963127,80,6319.149653
269.13336,77,6319.233653
149.997965,53,6319.929653
140.243365,51,6320.467654
158.92283,55,6321.058654
105.937107,44,6321.482653
140.035903,51,6321.992653
139.935428,51,6322.489653
125.244044,48,6322.973657
188.351162,61,6323.626654
163.904308,56,6324.253654
169.078299,57,6324.863653
115.846181,46,6325.330653
135.088963,50,6325.882653
125.20311,48,6326.407653
144.244803,52,6326.975653
178.672403,59,6327.621654
169.453579,57,6328.246653
135.841062,50,6328.797653
158.877196,55,6329.386653
144.138065,52,6329.949653
101.925226,43,6330.447653
144.287273,52,6331.015653
154.122776,54,6331.609654
169.267557,57,6332.224654
163.289003,56,6332.849654
178.453678,59,6333.480654
149.618856,53,6334.037653
139.499369,51,6334.593653
158.344778,55,6335.200654
191.161037,62,6335.886654
154.697584,54,6336.514653
149.52523,53,6337.122653
163.984929,56,6337.725653
169.195727,57,6338.315653
183.718905,60,6338.971653
174.113706,58,6339.615654
183.282167,60,6340.272653
172.741403,58,6340.919654
168.981482,57,6341.523654
158.594966,55,6342.100653
168.62931,57,6342.653653
154.251264,54,6343.172653
115.281485,46,6343.612653
178.277543,59,6344.177653
188.289329,61,6344.764653
143.467277,52,6345.260653
159.478597,55,6345.789653
144.765401,52,6346.274653
159.193941,55,6346.802653
193.1238,62,6347.493653
120.435791,47,6348.002653
188.99782,61,6348.658653
163.225645,56,6349.240653
188.606707,61,6349.890654
193.680356,62,6350.568653
164.61182,56,6351.183653
162.748087,56,6351.815654
153.943535,54,6352.431653
186.103158,61,6353.131654
259.189309,75,6353.501654
299.3465,83,6353.609653
338.321463,91,6353.729653
308.933384,85,6353.841654
304.196706,84,6353.949654
274.589771,78,6354.032654
274.459777,78,6354.120653
309.136066,85,6354.236655
308.006456,85,6354.348656
289.333238,81,6354.452657
353.075812,94,6354.574657
289.12417,81,6354.677657
323.469421,88,6354.76766
308.57052,85,6354.868654
299.198692,83,6354.975653
299.154262,83,6355.082653
284.184713,80,6355.185654
269.942491,77,6355.284653
338.280747,91,6355.397654
289.595535,81,6355.481654
264.691828,76,6355.573653
294.246825,82,6355.679654
260.033846,75,6355.773653
279.440925,79,6355.879653
269.84323,77,6355.985654
343.066806,92,6356.105654
289.788948,81,6356.193653
299.143801,83,6356.301654
299.330501,83,6356.414654
294.069752,82,6356.527653
289.053707,81,6356.636653
314.054326,86,6356.749653
303.732009,84,6356.838654
298.902184,83,6356.949653
323.414066,88,6357.069654
264.653532,76,6357.172665
265.012426,76,6357.272653
328.554731,89,6357.387654
308.377155,85,6357.480654
279.372533,79,6357.585654
304.291531,84,6357.699653
274.343148,78,6357.803669
313.543917,86,6357.919654
249.914957,73,6358.014654
308.775668,85,6358.106653
289.321937,81,6358.21466
343.202423,92,6358.339653
313.951264,86,6358.456654
367.556935,97,6358.587653
288.749589,81,6358.683654
163.94037,56,6359.458654
163.874195,56,6360.083654
169.148903,57,6360.728654
139.578457,51,6361.266654
169.527638,57,6361.850654
149.519438,53,6362.417654
163.324247,56,6363.032653
159.453315,55,6363.653653
178.68109,59,6364.273653
169.248399,57,6364.842654
177.582953,59,6365.410654
134.561696,50,6365.891654
192.717348,62,6366.482654
154.607413,54,6367.003653
139.560142,51,6367.497653
169.123889,57,6368.069653
183.124473,60,6368.683653
159.370581,55,6369.229654
169.255056,57,6369.802653
125.472714,48,6370.339653
159.493591,55,6370.931654
149.270546,53,6371.524653
154.116407,54,6372.111654
159.126285,55,6372.717653
217.496475,67,6373.447654
187.98929,61,6374.110653
149.40369,53,6374.689653
173.124183,58,6375.316653
173.350919,58,6375.959653
112.203161,47,6376.475653
158.809831,55,6377.066653
154.494486,54,6377.649653
144.173064,52,6378.215654
125.536147,48,6378.744654
182.99889,60,6379.388654
183.689438,60,6380.049653
115.221794,46,6380.518654
179.059009,59,6381.182654
139.486479,51,6381.737654
149.342917,53,6382.325653
158.483887,55,6382.942653
169.122441,57,6383.575654
158.763608,55,6384.213654
174.322505,58,6384.886653
168.747723,57,6385.503654
164.424984,56,6386.122653
139.737364,51,6386.678654
169.299892,57,6387.271653
178.641907,59,6387.883653
164.499446,56,6388.415653
173.930805,58,6388.970653
164.056105,56,6389.507653
153.766767,54,6390.024653
135.504997,50,6390.508654
149.997207,53,6391.017653
193.423735,62,6391.610653
178.237154,59,6392.176653
269.48559,77,6392.630654
259.54759,75,6392.707653
264.341102,76,6392.799654
298.525316,83,6392.910656
254.273775,74,6393.006656
278.544903,79,6393.107656
249.687946,73,6393.202657
249.523151,73,6393.296656
293.319492,82,6393.404657
262.89913,76,6393.482657
283.280727,80,6393.573656
239.916993,71,6393.667656
264.021731,76,6393.765656
244.644799,72,6393.864657
258.876676,75,6393.961656
239.794017,71,6394.052658
254.498038,74,6394.142657
225.497803,68,6394.214658
293.596725,82,6394.316657
239.671012,71,6394.407656
244.587439,72,6394.501656
249.587378,73,6394.596656
283.753233,80,6394.698657
258.717447,75,6394.784657
278.902629,79,6394.867655
283.709401,80,6394.966653
273.411729,78,6395.072653
229.676872,69,6395.164653
293.655629,82,6395.276653
235.424502,70,6395.373653
298.533988,83,6395.468653
267.404156,77,6395.562654
278.658585,79,6395.669653
293.341817,82,6395.778653
268.72923,77,6395.883653
293.157894,82,6395.994654
254.426316,74,6396.084654
254.3669,74,6396.169654
258.172104,75,6396.270653
239.713001,71,6396.368653
249.3991,73,6396.465654
283.900398,80,6396.572653
273.651672,78,6396.679653
259.4282,75,6396.759725
293.399922,82,6396.857654
239.527973,71,6396.950654
274.39577,78,6397.056653
268.695549,77,6397.159653
262.84671,76,6397.261654
254.272784,74,6397.351654
174.058456,58,6398.025653
158.97854,55,6398.631654
153.927673,54,6399.230654
115.377418,46,6399.732653
157.731547,55,6400.351654
173.244157,58,6401.021653
174.503241,58,6401.690654
144.432168,52,6402.269654
139.780819,51,6402.809654
148.605671,53,6403.383653
169.078194,57,6404.006654
211.651173,66,6404.737653
134.256601,50,6405.291653
120.780568,47,6405.799654
163.900972,56,6406.410653
134.908317,50,6406.943653
125.15436,48,6407.459653
178.593975,59,6408.075654
183.394099,60,6408.760654
163.741315,56,6409.380666
149.774553,53,6409.949653
125.310307,48,6410.467654
173.587528,58,6411.096654
149.652035,53,6411.617653
158.429898,55,6412.155654
159.602984,55,6412.688653
158.781465,55,6413.220653
135.012988,50,6413.727653
178.068996,59,6414.305654
119.646553,47,6414.750653
149.223013,53,6415.276654
154.97173,54,6415.894654
164.019637,56,6416.541654
168.963323,57,6417.203653
188.355031,61,6417.891654
178.903409,59,6418.521654
117.863232,47,6419.039654
149.116375,53,6419.635654
154.517939,54,6420.246654
202.233071,64,6420.963653
163.748777,56,6421.566654
154.675717,54,6422.145654
159.261106,55,6422.742653
173.387557,58,6423.365654
144.646031,52,6423.940653
149.632933,53,6424.512654
144.395673,52,6425.055654
168.751073,57,6425.668653
173.469126,58,6426.307654
188.155176,61,6426.973654
202.448969,64,6427.667653
159.17775,55,6428.250654
149.369765,53,6428.818654
168.689119,57,6429.423653
178.941888,59,6430.055654
154.535262,54,6430.639653
188.207874,61,6431.319654
144.436312,52,6431.925653
239.72736,71,6432.126653
254.543179,74,6432.225654
283.650085,80,6432.317654
298.175227,83,6432.420653
269.021562,77,6432.527653
273.594662,78,6432.634654
284.00496,80,6432.74066
293.348612,82,6432.841656
287.755634,81,6432.945657
268.285742,77,6433.043657
283.320255,80,6433.140657
186.690479,60,6433.210654
269.077206,77,6433.305661
253.964112,74,6433.404653
298.762609,83,6433.508653
249.52782,73,6433.596653
263.934027,76,6433.687654
258.737587,75,6433.776653
269.069305,77,6433.869654
268.892144,77,6433.961654
254.290076,74,6434.050654
210.637988,65,6434.128654
283.541054,80,6434.22666
264.085893,76,6434.316661
283.600668,80,6434.412661
283.838713,80,6434.502661
293.686526,82,6434.594662
230.289062,69,6434.672663
317.550795,87,6434.768664
249.90072,73,6434.851655
263.813314,76,6434.935662
259.432987,75,6435.018661
268.638207,77,6435.103662
273.632564,78,6435.189661
273.517324,78,6435.275661
313.08352,86,6435.370654
268.51006,77,6435.457661
283.648993,80,6435.544661
268.835219,77,6435.629666
235.030811,70,6435.707655
229.721296,69,6435.783665
283.340146,80,6435.872661
254.519467,74,6435.954661
263.565642,76,6436.038661
283.184504,80,6436.127653
239.788156,71,6436.20766
239.448878,71,6436.286661
283.161634,80,6436.375661
274.253579,78,6436.461661
283.838651,80,6436.549661
87.064674,40,6436.946164
178.685585,59,6437.517164
158.971919,55,6438.055164
188.034039,61,6438.709164
153.444766,54,6439.313164
141.104132,52,6439.886165
134.457394,50,6440.428165
164.498449,56,6441.030164
145.21199,52,6441.618164
120.410435,47,6442.136165
149.378117,53,6442.733164
198.618968,63,6443.419164
158.775217,55,6444.006165
154.44445,54,6444.598165
174.168601,58,6445.226165
145.040875,52,6445.778164
139.511223,51,6446.345164
144.577328,52,6446.934165
154.352731,54,6447.505164
172.206625,58,6448.153165
188.243956,61,6448.868165
158.991227,55,6449.508165
159.304367,55,6450.118165
177.859435,59,6450.767164
149.746136,53,6451.335165
173.369455,58,6451.998165
163.897212,56,6452.644168
198.099266,63,6453.348164
159.20367,55,6453.956165
169.928642,57,6454.582164
144.263562,52,6455.153164
169.021381,57,6455.785164
154.325383,54,6456.368164
125.479578,48,6456.884168
159.207766,55,6457.486168
163.663284,56,6458.028165
168.74228,57,6458.589165
178.814864,59,6459.158164
187.746342,61,6459.748164
158.659984,55,6460.272165
168.960003,57,6460.815165
150.26003,53,6461.323164
159.415844,55,6461.917164
168.274142,57,6462.553164
168.524389,57,6463.173165
150.19795,53,6463.740165
148.744513,53,6464.362165
164.288486,56,6465.013164
144.780048,52,6465.569164
178.640707,59,6466.226165
149.680401,53,6466.835164
164.022102,56,6467.461164
168.916003,57,6468.094164
168.443149,57,6468.721164
184.075006,60,6469.384164
212.900013,66,6470.099174
149.302918,53,6470.672164
308.995915,85,6471.271164
255.445735,74,6471.372165
252.090898,75,6471.474164
269.652981,77,6471.579164
264.883881,76,6471.660232
288.927991,81,6471.757174
298.920902,83,6471.870165
264.449916,76,6471.972164
289.032653,81,6472.083164
245.390199,72,6472.169226
250.035567,73,6472.253227
255.120711,74,6472.349165
274.520978,78,6472.457164
294.109598,82,6472.569164
294.357806,82,6472.664164
298.860512,83,6472.773165
279.261325,79,6472.883164
332.868759,90,6473.006165
284.568851,80,6473.113164
303.936859,84,6473.211165
308.855433,85,6473.316165
284.489184,80,6473.424164
264.442425,76,6473.525165
255.285273,74,6473.623165
289.08389,81,6473.721164
265.043918,76,6473.810165
249.832151,73,6473.906164
269.79752,77,6474.009164
234.885287,70,6474.101164
284.801175,80,6474.207165
284.499837,80,6474.294165
264.845373,76,6474.391165
240.336366,71,6474.487164
254.604756,74,6474.588165
289.318983,81,6474.695165
264.435712,76,6474.798165
284.908281,80,6474.890164
269.711414,77,6474.992164
289.045611,81,6475.101164
270.189556,77,6475.205164
313.793806,86,6475.302164
293.939341,82,6475.402164
240.710533,71,6475.497165
284.347533,80,6475.607165
250.445468,73,6475.703164
240.586689,71,6475.798165
318.181473,87,6475.902164
279.894984,79,6475.996164
279.488963,79,6476.102165
289.012537,81,6476.211164
174.13053,58,6476.827164
96.90832,42,6477.323164
140.13296,51,6477.881164
139.936867,51,6478.435164
198.557121,63,6479.040164
149.804444,53,6479.532164
182.85984,60,6480.144165
163.654907,56,6480.724164
154.70087,54,6481.267164
149.654273,53,6481.785165
173.67099,58,6482.349165
159.657882,55,6482.920167
193.443045,62,6483.600168
187.195655,61,6484.247164
182.738207,60,6484.896166
184.082757,61,6485.555165
139.779271,51,6486.099164
134.821938,50,6486.630164
159.279421,55,6487.248165
148.840453,53,6487.825164
193.217555,62,6488.507164
178.926954,59,6489.175164
168.649661,57,6489.758164
159.741144,55,6490.338164
173.664861,58,6490.950165
169.071818,57,6491.565165
178.249415,59,6492.223165
172.998732,58,6492.829164
178.719247,59,6493.453165
178.830109,59,6494.113165
178.977389,59,6494.747164
178.778076,59,6495.388165
154.297111,54,6495.988164
163.895327,56,6496.635165
168.459721,57,6497.284164
189.400338,61,6497.948164
158.95371,55,6498.535165
140.358963,51,6499.084165
144.969193,52,6499.649165
188.047665,61,6500.308164
174.016753,58,6500.923165
159.623182,55,6501.538165
202.601248,64,6502.264167
163.872177,56,6502.821165
124.603251,48,6503.289164
163.657098,56,6503.819165
178.526654,59,6504.368164
188.007702,61,6504.965164
