#{"t_start": 1709072142.2623208, "env_id": "None"}
r,l,t
-10060.388,5,481.438593
-10163.108,29,481.855605
-10184.72,41,482.440593
-10301.542,41,483.023606
-10159.616,22,483.346595
-10256.441,34,483.861594
-10282.798,31,484.326593
-10142.352,29,484.755605
-10076.445,5,484.830593
-10107.339,33,485.335594
-10143.014,21,485.649594
-10323.233,69,486.634612
-10243.197,48,487.311605
-10248.699,34,487.786605
-10201.407,25,488.137593
-10203.598,59,488.976593
-10016.459,2,489.001593
-10317.871,32,489.482594
-10124.825,32,489.951593
-10206.618,23,490.262594
-10158.869,58,491.051593
-10101.026,25,491.430594
-10067.564,5,491.506593
-10074.33,8,491.623593
-10197.12,20,491.911597
-10134.106,31,492.360594
-10180.469,33,492.824594
-10128.132,10,492.975605
-10316.756,57,493.783604
-10128.756,56,494.514594
-10034.462,5,494.577594
-10288.544,32,495.025594
-10015.755,3,495.065593
-10273.549,42,495.656593
-10126.908,33,496.136598
-10132.981,29,496.514594
-10182.461,42,497.074596
-10053.266,4,497.138597
-10341.845,47,497.815594
-10112.259,8,497.919593
-10272.607,41,498.495593
-10157.098,21,498.804605
-10152.921,25,499.152605
-10078.29,10,499.311594
-10100.982,7,499.419594
-10179.246,42,500.065605
-10294.548,27,500.490594
-10360.625,53,501.269594
-10168.776,26,501.644596
-10013.952,2,501.680596
-10056.046,8,501.800597
-10191.316,36,502.301594
-10359.225,75,503.306594
-10255.602,53,504.030596
-10121.701,38,504.563593
-10267.018,49,505.278593
-10069.434,5,505.350604
-10277.955,40,505.878593
-10352.463,63,506.726597
-10173.07,15,506.925593
-10213.155,53,507.655593
-10216.089,50,508.392617
-10192.819,46,509.010617
-10244.67,62,509.871629
-10049.227,6,509.953617
-10224.27,66,510.899617
-10076.685,10,511.049617
-10092.41,9,511.183617
-10062.291,6,511.274617
-10172.018,57,512.122617
-10114.28,19,512.403617
-10391.377,59,513.277617
-10181.258,56,514.073617
-10150.103,21,514.362617
-10000.0,1,514.375617
-10165.991,45,515.006616
-10289.364,49,515.755617
-10258.07,31,516.250621
-10191.691,23,516.603617
-10296.042,58,517.428622
-10091.128,37,517.929616
-10277.961,34,518.391617
-10162.951,48,519.029617
-10284.702,53,519.728617
-10301.349,52,520.464617
-10233.477,76,521.534617
-10319.273,42,522.146616
-10047.954,3,522.192616
-10047.076,17,522.450616
-10305.37,40,522.986616
-10126.649,28,523.364617
-10124.486,32,523.778617
-10249.543,65,524.75362
-10056.729,4,524.816621
-10138.725,28,525.215617
-10154.658,24,525.575619
-10224.45,40,526.14662
-10261.049,74,527.202628
-10197.24,40,527.753617
-10131.184,26,528.098616
-10192.945,32,528.527617
-10122.262,23,528.836617
-10203.338,32,529.266616
-10134.234,27,529.639617
-10077.928,20,529.911617
-10202.173,35,530.395618
-10253.1,41,530.945617
-10213.682,52,531.718618
-10155.9,30,532.179628
-10139.292,16,532.452618
-10197.543,15,532.683628
-10101.149,20,533.000617
-10094.586,23,533.335617
-10186.712,54,534.082617
-10234.671,19,534.336617
-10177.347,35,534.820616
-10164.443,38,535.327617
-10244.665,32,535.765617
-10095.863,12,535.928621
-10289.726,53,536.660616
-10108.014,25,537.019623
-10125.316,11,537.173618
-10200.893,31,537.613617
-10168.769,57,538.400617
-10284.151,83,539.51562
-10157.824,32,539.996622
-10450.778,62,540.922621
-10249.636,56,541.759616
-10193.71,39,542.306617
-10301.515,30,542.745617
-10101.521,26,543.119624
-10259.042,42,543.718617
-10105.941,23,544.022617
-10048.408,9,544.144617
-10253.847,70,545.082617
-10180.179,62,545.915617
-10167.45,19,546.168617
-10139.503,53,546.878617
-10121.086,25,547.234623
-10233.961,59,548.149617
-10196.773,30,548.618618
-10264.454,68,549.630617
-10082.787,26,549.975617
-10104.812,13,550.152617
-10147.274,23,550.454617
-10206.392,57,551.23562
-10057.528,10,551.382617
-10000.0,1,551.395617
-10279.545,69,552.391617
-10181.006,41,552.933617
-10387.053,65,553.826617
-10181.326,29,554.231617
-10226.747,57,555.024617
-10071.452,12,555.200617
-10093.01,16,555.421617
-10300.27,49,556.071617
-10167.12,54,556.798617
-10282.906,45,557.405617
-10256.142,61,558.217634
-10313.264,47,558.867617
-10076.318,17,559.113629
-10106.397,18,559.378628
-10248.41,39,559.935628
-10306.8,41,560.506616
-10189.592,58,561.290617
-10181.764,32,561.721617
-10144.418,36,562.202617
-10035.235,3,562.242616
-10274.3,32,562.682616
-10048.883,4,562.738617
-10138.506,17,562.968617
-10207.001,37,563.493618
-10217.203,64,564.483706
-10092.991,32,564.976616
-10104.004,34,565.452631
-10188.647,61,566.290617
-10167.236,18,566.555616
-10196.942,29,567.000617
-10144.944,52,567.774617
-10143.875,18,567.917619
-10115.769,12,567.934749
-10213.0,50,568.00675
-10180.644,16,568.029752
-10506.839,51,568.10275
-10168.944,51,568.868746
-10058.45,21,569.179746
-10192.448,55,569.993752
-10207.797,49,570.687746
-10137.275,22,570.999746
-10147.536,10,571.140746
-10138.514,37,571.632746
-10162.356,53,572.341747
-10202.008,22,572.648746
-10179.176,18,572.887748
-10130.365,16,573.12675
-10049.33,6,573.212749
-10321.816,51,573.959746
-10258.006,42,574.526747
-10214.788,28,574.924745
-10160.151,40,575.481758
-10208.309,21,575.782747
-10134.001,29,576.188746
-10220.994,23,576.523746
-10299.719,36,577.063746
-10244.409,34,577.558746
-10085.367,16,577.786746
-10051.875,4,577.842746
-10218.899,48,578.544745
-10221.035,56,579.356746
-10223.233,48,580.128747
-10255.039,26,580.554745
-10091.442,9,580.687744
-10104.704,17,580.953747
-10256.861,37,581.479746
-10242.122,56,582.280755
-10232.229,52,582.983746
-10096.356,7,583.083746
-10357.87,65,583.986746
-10192.553,60,584.790746
-10074.66,16,585.006746
-10316.472,60,585.809746
-10159.087,60,586.666758
-10090.864,21,586.970746
-10149.555,28,587.356746
-10000.0,1,587.369757
-10086.166,5,587.446751
-10271.695,58,588.231745
-10284.263,56,588.984746
-10162.628,21,589.266746
-10105.233,9,589.381746
-10147.34,35,589.858746
-10153.442,48,590.516746
-10142.765,43,591.088746
-10228.859,63,591.984757
-10232.995,26,592.360747
-10281.052,54,593.118746
-10142.348,22,593.407746
-10267.888,68,594.322747
-10220.174,61,595.135746
-10256.237,76,596.287747
-10056.183,10,596.445747
-10092.289,29,596.877749
-10077.689,6,596.970746
-10339.678,48,597.645746
-10076.178,18,597.904746
-10124.193,41,598.485745
-10237.434,49,599.219745
-10087.649,9,599.351745
-10176.867,58,600.18177
-10058.519,8,600.301752
-10161.17,30,600.712746
-10239.439,34,601.171746
-10097.457,14,601.378746
-10089.326,14,601.589756
-10093.348,6,601.683746
-10306.244,30,602.105744
-10143.982,21,602.398746
-10259.534,30,602.826746
-10268.281,78,603.946746
-10287.085,61,604.819746
-10204.354,44,605.429746
-10224.539,33,605.929746
-10251.619,45,606.577746
-10124.3955,26,606.972749
-10298.804,43,607.601747
-10190.066,46,608.255758
-10165.419,48,608.936746
-10122.56,42,609.532758
-10122.443,37,610.068746
-10076.712,17,610.320746
-10051.182,9,610.442752
-10146.814,32,610.871746
-10270.002,44,611.473749
-10146.69,31,611.946746
-10079.459,24,612.333747
-10208.32,46,613.013748
-10059.19,16,613.244745
-10309.757,60,614.105746
-10203.245,56,614.895746
-10357.742,53,615.667746
-10085.585,8,615.785748
-10052.013,4,615.84375
-10232.69,23,616.163746
-10295.187,46,616.773746
-10043.508,4,616.825746
-10176.656,56,617.730746
-10261.627,47,618.409746
-10167.657,20,618.699745
-10066.016,5,618.776745
-10047.224,4,618.836746
-10070.717,5,618.911766
-10172.079,29,619.327746
-10223.375,75,620.375746
-10181.791,14,620.568746
-10309.684,40,621.158747
-10074.774,30,621.565746
-10250.323,52,622.263746
-10148.577,25,622.601746
-10000.0,1,622.617746
-10204.309,28,622.990746
-10125.505,23,623.294745
-10173.217,30,623.687745
-10265.279,50,624.366746
-10071.991,15,624.576758
-10422.805,56,625.367746
-10281.167,40,625.937746
-10368.481,60,626.762745
-10338.9375,60,627.598747
-10251.51,76,628.750766
-10127.827,30,629.212766
-10223.454,40,629.749767
-10272.153,43,630.349766
-10118.605,27,630.722766
-10034.7,3,630.763766
-10040.678,9,630.894779
-10138.445,29,631.311772
-10130.511,22,631.688783
-10174.71,37,632.196766
-10049.993,15,632.402768
-10229.361,49,633.065767
-10210.668,51,633.747766
-10332.363,42,634.306766
-10122.562,18,634.554766
-10201.017,31,634.973767
-10152.771,40,635.522767
-10158.373,22,635.828777
-10301.822,65,636.749766
-10051.634,7,636.853767
-10049.301,12,637.02877
-10131.259,12,637.199766
-10151.092,38,637.767766
-10000.0,1,637.781766
-10071.207,9,637.913769
-10132.569,10,638.058766
-10097.755,18,638.302766
-10094.231,20,638.571766
-10148.479,16,638.804766
-10154.144,38,639.301767
-10182.996,28,639.675766
-10103.526,10,639.811766
-10023.547,5,639.87677
-10208.246,27,640.236766
-10253.756,40,640.766767
-10185.65,25,641.115766
-10136.737,27,641.481767
-10253.361,43,642.086766
-10273.555,34,642.586776
-10163.331,36,643.116779
-10104.963,28,643.526766
-10091.121,10,643.680766
-10418.415,68,644.717766
-10112.722,22,645.048766
-10064.112,4,645.102766
-10132.556,26,645.451766
-10251.352,61,646.278766
-10191.096,47,646.932766
-10229.493,49,647.609766
-10113.9,18,647.857766
-10144.059,32,648.336766
-10125.27,18,648.595766
-10167.094,41,649.141766
-10242.8,38,649.638766
-10236.307,47,650.268766
-10000.0,1,650.282766
-10236.752,42,650.841766
-10287.532,46,651.463766
-10074.571,14,651.654766
-10250.831,66,652.597766
-10166.705,33,653.065777
-10098.784,27,653.465766
-10180.317,42,654.099766
-10066.575,34,654.608766
-10087.094,12,654.784766
-10125.313,21,655.093766
-10185.856,22,655.426766
-10112.387,35,655.950766
-10189.111,31,656.421766
-10247.321,45,657.080768
-10213.866,53,657.864787
-10183.297,35,658.372766
-10136.589,21,658.676766
-10153.757,15,658.885767
-10142.279,27,659.269768
-10064.596,4,659.331766
-10247.865,62,660.266766
-10107.805,22,660.626771
-10146.403,34,661.159766
-10234.5,52,661.864766
-10286.612,53,662.584766
-10222.95,47,663.228767
-10222.674,31,663.673766
-10095.059,15,663.890767
-10213.831,26,664.263766
-10199.402,37,664.778766
-10201.596,47,665.400766
-10123.531,17,665.634767
-10130.785,37,666.141766
-10148.001,35,666.616767
-10089.58,15,666.822766
-10149.826,16,667.038766
-10191.95,46,667.641767
-10152.542,33,668.067766
-10154.725,30,668.490768
-10334.155,49,669.191766
-10107.264,17,669.428766
-10118.846,32,669.882766
-10151.468,42,670.499769
-10211.664,68,671.448772
-10063.248,5,671.513766
-10140.742,13,671.685766
-10111.198,9,671.812766
-10263.674,56,672.567766
-10281.027,40,673.111766
-10113.253,15,673.308766
-10116.227,14,673.497766
-10104.01,22,673.802781
-10240.694,65,674.736766
-10264.636,72,675.797766
-10099.825,32,676.294766
-10091.8,33,676.791767
-10257.336,29,677.210766
-10219.273,29,677.595766
-10255.14,62,678.456766
-10072.282,23,678.769767
-10210.721,27,679.148767
-10121.187,22,679.459767
-10207.48,53,680.216766
-10099.5205,14,680.410766
-10161.973,58,681.249766
-10025.298,3,681.289766
-10380.718,39,681.843766
-10224.07,46,682.520772
-10084.593,8,682.644767
-10091.215,7,682.751766
-10244.701,65,683.641766
-10116.4,19,683.897767
-10313.001,76,685.069778
-10190.859,52,685.833775
-10259.524,47,686.516783
-10120.326,21,686.806766
-10103.474,18,687.039766
-10131.088,29,687.424766
-10143.76,35,687.896767
-10068.959,9,688.017299
-10258.335,51,688.706298
-10119.221,12,688.863298
-10112.834,23,689.179298
-10226.203,51,689.855299
-10273.763,52,690.565298
-10133.227,24,690.891298
-10045.724,9,691.022298
-10057.588,4,691.0783
-10230.312,26,691.46431
-10093.81,31,691.950299
-10316.476,63,692.943298
-10121.774,20,693.214298
-10184.2705,47,693.833298
-10198.194,46,694.450298
-10371.543,32,694.877298
-10224.745,34,695.321298
-10144.24,35,695.793298
-10221.871,60,696.621312
-10095.876,14,696.825298
-10133.956,17,697.069298
-10210.297,45,697.695298
-10017.473,2,697.723298
-10146.827,32,698.188299
-10253.343,51,698.876298
-10296.017,59,699.657298
-10394.27,87,700.829298
-10079.263,19,701.081298
-10208.826,28,701.457298
-10102.003,7,701.554308
-10089.2,7,701.65031
-10251.791,26,702.009298
-10141.128,31,702.445299
-10159.899,33,702.910299
-10092.011,13,703.116299
-10191.856,46,703.808302
-10170.949,48,704.455298
-10103.299,11,704.603298
-10127.344,9,704.719298
-10216.029,59,705.502298
-10106.783,18,705.737298
-10141.589,33,706.178298
-10197.229,56,706.975369
-10174.987,31,707.434306
-10071.454,19,707.7323
-10131.418,16,707.973298
-10210.191,25,708.373299
-10165.715,18,708.632298
-10055.21,5,708.707304
-10267.462,32,709.196298
-10235.857,63,709.604298
-10203.238,24,709.638298
-10070.201,17,709.662298
-10285.344,77,709.773301
-10182.085,49,709.843301
-10392.418,54,710.658302
-10076.429,6,710.750303
-10282.38,40,711.348298
-10270.627,41,711.906299
-10074.507,8,712.012299
-10123.067,19,712.275298
-10179.203,64,713.266298
-10171.222,33,713.736298
-10153.659,16,713.960298
-10131.178,27,714.344298
-10097.188,13,714.532298
-10117.061,31,714.996298
-10169.988,44,715.605298
-10131.844,13,715.781298
-10269.07,35,716.264298
-10034.936,6,716.347312
-10127.855,12,716.502298
-10020.979,2,716.532298
-10148.365,22,716.832299
-10227.171,43,717.422298
-10156.347,23,717.730298
-10165.27,19,717.991298
-10159.822,43,718.595299
-10195.243,27,718.988298
-10094.803,17,719.222298
-10159.26,53,719.993298
-10104.079,8,720.113298
-10000.0,1,720.128298
-10103.231,11,720.288298
-10127.141,22,720.6203
-10000.0,1,720.637299
-10174.538,37,721.156298
-10245.073,44,721.772298
-10106.581,29,722.168298
-10083.64,17,722.399298
-10194.53,66,723.324299
-10168.9,42,723.971298
-10245.392,27,724.392299
-10125.678,13,724.589309
-10074.257,6,724.683311
-10277.745,61,725.575299
-10223.642,35,726.049298
-10169.238,25,726.380299
-10123.419,10,726.511298
-10277.102,53,727.213298
-10092.72,13,727.389298
-10179.825,19,727.639298
-10128.337,36,728.109298
-10131.115,21,728.386298
-10166.054,26,728.738298
-10151.513,25,729.090298
-10190.803,31,729.538311
-10058.853,4,729.590298
-10138.998,7,729.696298
-10144.758,35,730.177299
-10211.771,45,730.808298
-10125.146,12,730.963304
-10180.247,47,731.595312
-10237.655,45,732.257345
-10135.4375,12,732.436304
-10158.109,50,733.136298
-10101.248,7,733.233298
-10156.405,36,733.703298
-10209.219,44,734.299298
-10048.3955,13,734.491298
-10138.818,35,734.981299
-10171.499,32,735.43731
-10135.408,36,735.952298
-10374.903,66,736.934298
-10134.449,20,737.240299
-10196.099,32,737.673298
-10262.072,45,738.283298
-10222.664,36,738.815298
-10097.011,8,738.925304
-10200.494,31,739.357299
-10155.613,56,740.207299
-10388.891,69,741.268298
-10085.794,8,741.387299
-10261.42,67,742.306298
-10099.472,16,742.531301
-10174.273,52,743.309298
-10153.56,33,743.769298
-10367.941,57,744.537298
-10076.852,16,744.746298
-10322.638,52,745.448298
-10146.434,20,745.721298
-10201.872,52,746.472299
-10171.101,53,747.234298
-10295.726,70,748.196838
-10109.905,30,748.649838
-10077.07,8,748.769837
-10205.482,39,749.349837
-10136.896,24,749.706838
-10156.505,20,750.012837
-10149.317,36,750.537838
-10119.283,15,750.745837
-10020.095,2,750.772843
-10129.002,39,751.323849
-10067.53,17,751.561837
-10147.392,21,751.857837
-10000.0,1,751.870837
-10249.62,50,752.585837
-10279.688,71,753.630837
-10064.181,9,753.761837
-10095.403,9,753.895837
-10178.246,48,754.618837
-10184.562,31,755.084837
-10187.225,38,755.668838
-10112.934,8,755.780838
-10161.664,11,755.947838
-10160.848,28,756.373854
-10129.934,19,756.659837
-10136.15,38,757.232837
-10146.29,25,757.584837
-10176.393,46,758.233837
-10105.027,23,758.539837
-10283.186,65,759.401837
-10197.227,39,759.925838
-10200.005,43,760.500836
-10134.015,17,760.726837
-10073.262,5,760.792837
-10149.195,11,760.942837
-10141.389,16,761.156838
-10051.902,4,761.213837
-10033.494,13,761.383837
-10088.796,11,761.55184
-10199.229,48,762.229837
-10196.284,53,762.974837
-10337.891,59,763.800837
-10219.755,53,764.574841
-10161.892,33,765.057838
-10288.837,40,765.617837
-10238.797,76,766.743837
-10316.798,46,767.394841
-10174.738,44,768.024837
-10259.094,18,768.278837
-10138.855,38,768.812838
-10224.997,16,769.043839
-10238.312,20,769.319837
-10102.684,7,769.422837
-10161.345,39,770.000837
-10140.862,14,770.20684
-10429.969,66,771.259842
-10135.844,28,771.700838
-10164.288,19,771.98184
-10154.7295,19,772.288838
-10254.37,35,772.825837
-10197.461,49,773.552838
-10121.693,13,773.734838
-10188.935,42,774.343837
-10172.733,29,774.748837
-10191.288,35,775.252837
-10306.502,59,776.082837
-10021.095,3,776.128838
-10220.646,57,776.886837
-10020.984,2,776.910837
-10253.197,51,777.596837
-10231.92,66,778.487837
-10185.092,60,779.335837
-10158.93,27,779.710845
-10190.558,27,780.084837
-10154.228,10,780.232837
-10232.506,49,780.924838
-10062.782,9,781.062848
-10134.126,14,781.257837
-10257.397,57,782.013838
-10186.467,15,782.240839
-10108.835,26,782.604837
-10248.56,36,783.087837
-10228.974,49,783.753843
-10223.067,41,784.305838
-10130.988,12,784.472837
-10307.907,55,785.243837
-10095.654,9,785.371837
-10259.102,47,786.033837
-10228.044,73,787.120837
-10165.111,39,787.697837
-10189.253,41,788.299837
-10238.243,29,788.741838
-10129.213,24,789.083838
-10268.696,57,789.890837
-10202.362,27,790.269837
-10108.877,32,790.738837
-10133.061,43,791.369837
-10176.423,53,792.143838
-10223.333,29,792.569838
-10041.538,3,792.613837
-10206.272,29,793.034838
-10175.423,58,793.808846
-10185.12,24,794.14284
-10241.419,85,795.395837
-10162.149,35,795.893837
-10055.951,8,796.010837
-10219.628,53,796.755837
-10232.983,42,797.360839
-10306.738,34,797.856837
-10071.979,7,797.950838
-10197.775,47,798.581837
-10115.966,13,798.756838
-10188.994,54,799.480838
-10080.398,6,799.559837
-10048.892,5,799.627837
-10316.884,54,800.343837
-10226.122,42,800.911844
-10149.751,31,801.341838
-10237.179,68,802.310837
-10174.437,67,803.275838
-10159.181,10,803.427838
-10155.619,19,803.715837
-10210.09,59,804.609838
-10163.799,22,804.945843
-10256.59,25,805.294841
-10370.194,67,806.197837
-10000.0,1,806.211837
-10142.773,37,806.755837
-10237.562,62,807.646837
-10225.609,47,808.324853
-10191.705,41,808.896837
-10192.901,47,809.531837
-10301.105,47,810.170837
-10235.492,37,810.676837
-10097.516,18,810.923837
-10200.816,16,811.134837
-10026.238,2,811.160837
-10170.192,39,811.698838
-10057.878,7,811.799844
-10155.107,51,812.530837
-10184.43,31,812.970838
-10126.871,12,813.138837
-10095.841,6,813.221839
-10156.251,24,813.543838
-10070.828,4,813.594838
-10257.866,45,814.18884
-10124.511,37,814.690838
-10187.629,39,815.220838
-10196.174,34,815.672837
-10119.259,24,815.996839
-10053.072,4,816.05684
-10069.72,7,816.157842
-10239.58,33,816.637838
-10173.649,30,817.035838
-10164.819,20,817.307837
-10118.606,26,817.676837
-10250.4795,57,818.479837
-10092.739,6,818.559842
-10136.161,52,819.315838
-10207.018,39,819.902838
-10199.0,35,820.430838
-10276.988,44,821.08384
-10241.517,74,822.152837
-10078.373,7,822.242837
-10179.6875,32,822.675838
-10160.6455,28,823.051837
-10121.666,42,823.644849
-10247.133,77,824.735849
-10130.964,10,824.872837
-10094.4795,18,825.136838
-10192.463,20,825.402837
-10000.0,1,825.416837
-10000.0,1,825.429837
-10168.54,28,825.796837
-10130.319,26,826.143838
-10187.471,35,826.613837
-10155.608,34,827.069837
-10209.389,45,827.654852
-10208.296,67,828.558837
-10174.996,33,829.031837
-10165.51,26,829.399837
-10121.573,22,829.708837
-10352.0,59,830.582837
-10251.424,38,831.156837
-10000.0,1,831.171837
-10128.972,36,831.698837
-10117.937,15,831.925837
-10129.071,12,832.102837
-10294.269,46,832.789837
-10336.211,75,833.894837
-10159.018,40,834.455837
-10192.719,33,834.915838
-10073.706,6,834.999839
-10219.762,37,835.539837
-10089.175,23,835.909837
-10016.132,12,836.091837
-10095.711,7,836.193837
-10203.487,44,836.891838
-10237.7295,53,837.693841
-10148.564,32,838.160838
-10329.429,45,838.760837
-10112.0625,16,838.969837
-10022.296,4,839.031837
-10110.343,7,839.134837
-10068.435,9,839.255837
-10192.7,67,840.209843
-10146.766,13,840.404838
-10136.096,14,840.605838
-10021.551,2,840.636837
-10317.773,60,841.467837
-10236.146,24,841.829837
-10085.253,7,841.930838
-10297.205,62,842.854838
-10056.686,5,842.924837
-10185.461,14,843.112837
-10103.903,16,843.330837
-10000.0,1,843.343837
-10000.0,1,843.356837
-10290.256,60,844.206841
-10390.935,46,844.866837
-10296.058,72,845.873837
-10083.6455,12,846.041837
-10191.556,43,846.601837
-10203.301,45,847.249842
-10165.224,25,847.608838
-10220.058,40,848.148837
-10179.603,40,848.676837
-10104.425,29,849.057837
-10148.2295,20,849.319837
-10042.352,8,849.423837
-10143.392,23,849.76384
-10141.195,24,850.12184
-10216.208,40,850.665837
-10019.82,2,850.695837
-10143.226,16,850.931837
-10044.015,5,851.000837
-10218.933,30,851.442837
-10105.8125,14,851.663838
-10045.925,4,851.820838
-10261.68,98,851.952838
-10093.647,7,851.960838
-10242.054,30,851.99684
-10228.977,37,852.043843
-10000.0,1,852.062837
-10127.367,32,852.58584
-10145.737,36,853.117845
-10249.403,36,853.606837
-10336.845,70,854.541837
-10039.066,3,854.581837
-10000.0,1,854.595838
-10303.247,50,855.265837
-10159.484,51,855.956838
-10000.0,1,855.970838
-10195.187,23,856.293838
-10131.411,26,856.657852
-10014.205,2,856.689837
-10192.893,55,857.468837
-10073.453,17,857.701838
-10188.48,29,858.149839
-10196.289,24,858.550838
-10105.899,19,858.853838
-10059.683,4,858.916838
-10195.476,33,859.420837
-10028.95,4,859.474837
-10142.386,22,859.818837
-10161.059,38,860.392842
-10128.741,19,860.669842
-10120.696,18,860.938841
-10179.76,26,861.31484
-10113.371,22,861.631837
-10192.838,66,862.552837
-10230.086,62,863.442837
-10237.178,40,864.022837
-10169.503,39,864.595838
-10129.842,32,865.067842
-10094.512,12,865.244837
-10408.948,66,866.214837
-10061.937,16,866.424837
-10156.706,28,866.804837
-10072.177,10,866.949837
-10130.945,29,867.367849
-10126.306,18,867.638839
-10104.548,19,867.935837
-10246.308,33,868.446837
-10107.668,13,868.636837
-10099.919,13,868.817843
-10139.32,18,869.079854
-10130.297,13,869.253837
-10076.906,16,869.477837
-10018.452,2,869.502837
-10220.325,61,870.314837
-10082.129,7,870.409837
-10109.416,28,870.828837
-10119.564,45,871.490837
-10216.295,30,871.933841
-10113.468,6,872.02184
-10113.134,19,872.293837
-10106.761,18,872.527837
-10000.0,1,872.540837
-10117.591,18,872.799835
-10149.941,15,873.007838
-10172.105,29,873.427837
-10230.345,22,873.747838
-10219.342,24,874.094837
-10178.614,46,874.747844
-10092.967,21,875.061837
-10178.056,17,875.315837
-10112.844,26,875.670837
-10136.495,25,875.997845
-10293.197,35,876.462837
-10232.037,44,877.061841
-10263.544,42,877.683837
-10211.128,26,878.029837
-10149.308,18,878.282848
-10223.423,42,878.889838
-10103.554,25,879.236838
-10245.698,61,880.064837
-10309.821,42,880.646837
-10158.183,45,881.314837
-10090.945,6,881.407837
-10047.703,5,881.482837
-10209.356,44,882.133837
-10427.227,65,883.098851
-10151.563,57,883.964838
-10023.669,4,884.026848
-10195.677,27,884.446838
-10068.222,10,884.601837
-10106.923,16,884.848838
-10187.969,26,885.220837
-10197.78,21,885.499843
-10208.993,38,886.04384
-10226.979,40,886.631837
-10260.03,50,887.367874
-10164.577,43,888.00384
-10234.395,71,889.026837
-10162.216,26,889.397837
-10262.526,40,889.969837
-10200.308,48,890.640838
-10273.08,36,891.126837
-10167.562,16,891.367837
-10194.727,34,891.876837
-10185.862,62,892.809926
-10143.025,17,893.039837
-10150.601,35,893.529837
-10117.767,8,893.636837
-10129.211,14,893.820838
-10280.84,38,894.338838
-10142.805,18,894.592837
-10173.29,41,895.166837
-10109.849,13,895.356848
-10308.656,57,896.197837
-10488.306,66,897.088837
-10135.948,29,897.477838
-10221.342,35,897.947837
-10322.604,36,898.430837
-10304.899,45,899.035837
-10071.75,24,899.363837
-10119.905,16,899.638839
-10125.254,24,899.981838
-10178.043,17,900.233841
-10206.117,33,900.809838
-10249.21,52,901.588838
-10130.685,10,901.729837
-10154.074,33,902.198837
-10113.902,25,902.539838
-10185.551,25,902.881837
-10055.13,5,902.949856
-10228.076,34,903.410837
-10124.938,36,903.891837
-10216.104,35,904.370837
-10127.945,19,904.625843
-10242.424,46,905.253837
-10029.303,5,905.317837
-10248.405,73,906.337837
-10203.912,40,906.904837
-10367.978,73,907.956837
-10096.489,14,908.163837
-10088.863,44,908.782838
-10083.1,22,909.074837
-10260.528,59,909.866837
-10238.118,41,910.420837
-10173.516,44,911.003837
-10163.883,28,911.394836
-10291.141,52,912.127838
-10226.423,48,912.812838
-10130.692,26,913.19584
-10192.4,52,913.905837
-10135.875,28,914.284837
-10125.802,25,914.621838
-10134.678,35,915.094837
-10316.05,53,915.862838
-10000.0,1,915.879843
-10175.6875,48,916.617837
-10099.728,33,917.127837
-10162.561,29,917.539848
-10112.281,14,917.743837
-10214.291,81,918.890838
-10035.065,5,918.959837
-10312.391,52,919.659837
-10240.889,48,920.347841
-10088.219,8,920.46684
-10102.569,13,920.657845
-10056.14,7,920.760837
-10086.474,16,920.975837
-10145.983,42,921.530837
-10221.1875,34,922.011838
-10127.889,17,922.253837
-10257.031,55,923.037838
-10121.47,18,923.286854
-10136.729,20,923.571837
-10205.027,46,924.196837
-10233.157,38,924.707852
-10115.425,35,925.170837
-10187.14,25,925.507837
-10000.0,1,925.520843
-10208.168,46,926.125837
-10195.708,56,926.887837
-10423.189,36,927.423837
-10176.225,25,927.781837
-10272.577,35,928.277837
-10158.8545,20,928.560838
-10142.264,24,928.889837
-10229.728,41,929.474837
-10172.82,36,930.008837
-10077.381,23,930.347837
-10238.34,54,931.110837
-10128.332,18,931.365837
-10228.002,38,931.933837
-10221.888,39,932.528838
-10233.382,36,933.049837
-10104.837,14,933.250837
-10219.728,30,933.678838
-10125.546,33,934.164839
-10167.77,30,934.578843
-10185.319,56,935.33584
-10260.542,62,936.251837
-10343.351,58,937.029837
-10206.53,54,937.769839
-10149.651,41,938.400838
-10180.237,13,938.590837
-10105.877,28,938.990838
-10113.121,16,939.210837
-10148.079,45,939.853838
-10068.78,26,940.226838
-10082.946,10,940.375838
-10258.239,52,941.068838
-10229.234,52,941.810837
-10192.505,36,942.349838
-10149.754,23,942.693837
-10094.35,8,942.811838
-10202.318,42,943.450837
-10106.545,15,943.667849
-10233.746,38,944.206837
-10246.069,23,944.534837
-10262.508,37,945.056837
-10222.826,39,945.600837
-10090.535,21,945.876843
-10072.56,23,946.180838
-10217.351,36,946.649837
-10129.902,23,946.959837
-10060.966,4,947.011837
-10070.551,14,947.21584
-10227.484,46,947.940837
-10125.048,26,948.340838
-10102.524,23,948.699839
-10122.388,24,949.051837
-10160.1875,33,949.507838
-10012.456,2,949.537837
-10291.905,50,950.249837
-10329.826,38,950.806837
-10164.217,25,951.180838
-10154.618,36,951.724837
-10134.375,22,952.050837
-10115.544,16,952.289837
-10144.655,15,952.506837
-10080.894,20,952.799842
-10388.494,53,953.55484
-10051.85,6,953.655837
-10072.578,15,953.882838
-10209.5205,27,954.271839
-10122.578,25,954.609837
-10215.191,58,955.410837
-10180.592,39,955.960849
-10166.598,24,956.320849
-10118.826,25,956.674837
-10018.467,2,956.700837
-10201.945,33,957.168841
