#{"t_start": 1709071621.5749865, "env_id": "None"}
r,l,t
-10043.513,4,49.4584
-10061.189,5,49.491398
-10028.44,3,49.530398
-10061.309,4,49.552396
-10064.502,4,49.587396
-10036.254,3,49.617471
-10038.868,3,49.639467
-10067.155,5,49.662392
-10027.131,3,49.702465
-10000.0,1,49.722445
-10058.922,4,49.735465
-10000.0,1,49.763492
-10029.318,4,49.776391
-10021.411,2,49.807395
-10034.581,3,49.822395
-10015.728,2,49.84539
-10000.0,1,49.861392
-10044.014,4,49.870395
-10016.894,2,49.901395
-10065.76,5,49.918396
-10064.096,4,49.956458
-10037.295,4,49.986463
-10024.571,2,50.013392
-10039.179,3,50.027462
-10049.842,4,50.052396
-10022.019,2,50.081492
-10000.0,1,50.09839
-10044.118,4,50.111469
-10046.937,3,50.140159
-10000.0,1,50.160168
-10000.0,1,50.17016
-10008.175,2,50.17716
-10046.75,3,50.19616
-10021.358,2,50.221167
-10044.092,3,50.237169
-10049.52,5,50.25816
-10057.2295,4,50.302167
-10027.768,3,50.332167
-10023.187,2,50.351167
-10000.0,1,50.364167
-10028.527,4,50.38117
-10000.0,1,50.407167
-10023.879,2,50.414168
-10046.272,3,50.428171
-10000.0,1,50.454167
-10023.835,2,50.461167
-10021.83,2,50.476167
-10096.957,6,50.494167
-10032.095,3,50.538168
-10030.348,5,50.565167
-10016.236,2,50.596167
-10056.071,5,50.613167
-10049.802,4,50.65517
-10000.0,1,50.683167
-10077.954,5,50.69117
-10042.694,4,50.727167
-10032.042,3,50.757167
-10014.78,2,50.776167
-10038.255,3,50.791167
-10047.951,3,50.816167
-10000.0,1,50.837167
-10000.0,1,50.848169
-10044.442,3,50.854167
-10000.0,1,50.874167
-10053.703,4,50.885167
-10021.753,3,50.912168
-10028.47,3,50.934167
-10034.912,3,50.953167
-10022.083,2,50.98316
-10041.51,3,51.002098
-10019.259,2,51.025252
-10018.087,2,51.040105
-10084.12,5,51.058136
-10064.946,5,51.094103
-10000.0,1,51.121098
-10079.149,6,51.1361
-10079.681,7,51.181801
-10083.242,5,51.226803
-10023.859,2,51.2628
-10052.211,4,51.281801
-10046.752,5,51.3158
-10000.0,1,51.343801
-10045.998,3,51.353802
-10034.029,4,51.370801
-10000.0,1,51.40281
-10000.0,1,51.410801
-10041.076,4,51.4188
-10000.0,1,51.4388
-10024.52,2,51.451309
-10016.366,2,51.463309
-10019.872,2,51.473309
-10000.0,1,51.484308
-10052.725,5,51.495308
-10000.0,1,51.520309
-10040.463,3,51.525309
-10000.0,1,51.540308
-10000.0,1,51.546309
-10043.167,4,51.555309
-10000.0,1,51.575309
-10018.39,2,51.580314
-10000.0,1,51.592309
-10000.0,1,51.599309
-10000.0,1,51.602309
-10020.897,2,51.613308
-10000.0,1,51.62531
-10030.301,4,51.631308
-10056.185,5,51.652309
-10000.0,1,51.679309
-10000.0,1,51.684309
-10023.046,2,51.695315
-10007.201,2,51.706315
-10000.0,1,51.718311
-10000.0,1,51.723309
-10000.0,1,51.732315
-10000.0,1,51.736309
-10000.0,1,51.745308
-10026.388,3,51.753309
-10074.346,4,51.775309
-10000.0,1,51.797311
-10000.0,1,51.801386
-10029.936,3,51.814315
-10023.986,2,51.829309
-10022.862,2,51.839308
-10019.069,2,51.851312
-10043.482,4,51.865598
-10000.0,1,51.884599
-10018.151,2,51.8926
-10048.787,4,51.904672
-10020.941,2,51.927598
-10026.824,4,51.938601
-10099.196,5,51.961605
-10015.458,2,51.985605
-10000.0,1,51.997598
-10000.0,1,52.004598
-10000.0,1,52.009599
-10045.4375,4,52.018598
-10015.47,2,52.042599
-10000.0,1,52.052605
-10000.0,1,52.056606
-10076.162,6,52.067609
-10000.0,1,52.102289
-10023.623,2,52.106292
-10018.791,2,52.123364
-10022.319,3,52.138351
-10020.048,2,52.162827
-10000.0,1,52.174825
-10021.874,2,52.182831
-10016.106,2,52.196826
-10000.0,1,52.211825
-10035.261,3,52.220826
-10050.05,3,52.237888
-10044.299,3,52.257826
-10015.595,2,52.276826
-10000.0,1,52.288826
-10000.0,1,52.296826
-10000.0,1,52.300826
-10034.883,4,52.312826
-10042.786,3,52.333826
-10055.408,4,52.350832
-10000.0,1,52.371826
-10023.539,2,52.381826
-10019.452,2,52.391844
-10039.679,4,52.403826
-10041.629,3,52.424842
-10000.0,1,52.440825
-10049.92,5,52.451832
-10037.773,5,52.479826
-10019.552,2,52.506825
-10000.0,1,52.522832
-10041.456,3,52.530832
-10000.0,1,52.548901
-10018.052,2,52.552835
-10071.493,5,52.568578
-10023.874,2,52.598021
-10000.0,1,52.608947
-10065.618,5,52.616946
-10073.678,6,52.650943
-10074.872,5,52.683937
-10023.809,4,52.709956
-10000.0,1,52.732943
-10085.451,5,52.74495
-10098.007,6,52.771943
-10020.235,3,52.804019
-10079.137,5,52.823026
-10021.774,2,52.850939
-10000.0,1,52.862015
-10046.56,4,52.871026
-10029.196,3,52.895949
-10000.0,1,52.916943
-10034.967,4,52.92794
-10000.0,1,52.947938
-10000.0,1,52.951939
-10000.0,1,52.961938
-10047.372,3,52.967008
-10090.004,6,52.989007
-10060.413,5,53.021943
-10057.237,4,53.050899
-10039.265,3,53.071973
-10022.912,2,53.08897
-10040.072,3,53.100997
-10022.006,2,53.119192
-10000.0,1,53.130132
-10046.456,4,53.139132
-10014.219,2,53.159126
-10070.13,5,53.174125
-10044.321,3,53.198125
-10000.0,1,53.214318
-10000.0,1,53.217318
-10027.125,2,53.229393
-10019.468,2,53.2394
-10000.0,1,53.249321
-10000.0,1,53.253321
-10014.414,3,53.264321
-10035.256,6,53.280389
-10075.099,5,53.317321
-10045.044,5,53.346394
-10000.0,1,53.371398
-10000.0,1,53.379321
-10044.966,3,53.384321
-10000.0,1,53.401402
-10022.77,2,53.408082
-10000.0,1,53.419069
-10000.0,1,53.42607
-10000.0,1,53.430069
-10014.381,2,53.43907
-10080.404,6,53.452069
-10024.246,3,53.483075
-10083.362,6,53.500075
-10021.01,2,53.531069
-10000.0,1,53.542079
-10000.0,1,53.549075
-10000.0,1,53.553074
-10052.016,4,53.568075
-10021.083,2,53.589069
-10024.787,2,53.603081
-10000.0,1,53.614071
-10103.009,6,53.623075
-10018.071,2,53.653138
-10028.668,4,53.665136
-10022.978,2,53.686144
-10075.518,5,53.701267
-10032.376,4,53.727272
-10049.851,3,53.748346
-10067.789,4,53.763268
-10000.0,1,53.784345
-10000.0,1,53.790357
-10069.388,4,53.79834
-10038.811,3,53.818353
-10000.0,1,53.837018
-10020.459,3,53.84302
-10022.342,4,53.861947
-10023.094,2,53.882944
-10042.141,5,53.899456
-10000.0,1,53.933458
-10035.647,3,53.949467
-10021.701,2,53.972464
-10023.524,2,53.989463
-10016.651,2,54.005463
-10061.668,7,54.02547
-10074.583,5,54.079468
-10069.863,6,54.119463
-10038.308,3,54.161458
-10000.0,1,54.184466
-10051.76,3,54.190463
-10022.127,2,54.218465
-10014.899,2,54.233458
-10076.334,6,54.252464
-10057.367,3,54.296463
-10081.211,6,54.321463
-10082.602,5,54.367471
-10039.038,5,54.405463
-10076.666,5,54.441472
-10000.0,1,54.481458
-10075.29,4,54.489463
-10054.234,4,54.520463
-10083.629,6,54.552463
-10022.017,2,54.598457
-10021.712,2,54.616458
-10045.843,6,54.636464
-10030.374,3,54.677473
-10033.894,4,54.705466
-10042.521,4,54.735463
-10049.428,6,54.767464
-10000.0,1,54.804463
-10000.0,1,54.812464
-10027.067,3,54.823463
-10000.0,1,54.842476
-10040.32,3,54.854467
-10018.654,2,54.876465
-10044.9375,4,54.895464
-10000.0,1,54.922463
-10066.939,6,54.938458
-10000.0,1,54.978467
-10000.0,1,54.984456
-10038.097,3,54.998463
-10041.936,3,55.018463
-10024.122,2,55.038467
-10054.239,4,55.052463
-10033.328,3,55.075457
-10039.774,4,55.092457
-10030.578,3,55.116463
-10083.374,5,55.139466
-10017.316,2,55.169457
-10039.469,3,55.181463
-10000.0,1,55.199463
-10000.0,1,55.203463
-10038.742,3,55.212463
-10015.446,2,55.225467
-10023.607,3,55.240456
-10038.618,4,55.259455
-10019.172,2,55.278463
-10021.855,2,55.288463
-10000.0,1,55.300465
-10059.735,5,55.308474
-10053.091,4,55.339465
-10020.396,2,55.360464
-10039.495,3,55.375458
-10046.676,4,55.390463
-10067.2295,5,55.414466
-10000.0,1,55.449463
-10000.0,1,55.457463
-10024.608,3,55.469463
-10030.622,4,55.489464
-10029.985,3,55.519472
-10000.0,1,55.544463
-10000.0,1,55.551463
-10043.797,5,55.564463
-10044.038,3,55.601463
-10038.231,4,55.630463
-10000.0,1,55.654463
-10095.367,7,55.664463
-10053.378,4,55.709465
-10029.077,3,55.732463
-10000.0,1,55.747465
-10000.0,1,55.755463
-10027.983,4,55.762463
-10013.204,2,55.783463
-10000.0,1,55.794463
-10019.781,2,55.801463
-10030.438,3,55.813463
-10094.414,6,55.831463
-10000.0,1,55.860457
-10044.901,5,55.871463
-10019.217,2,55.895463
-10000.0,1,55.906463
-10046.687,3,55.915463
-10047.168,3,55.930463
-10030.547,4,55.948463
-10043.8955,4,55.973463
-10065.958,5,55.997463
-10016.402,2,56.028463
-10020.891,2,56.040463
-10000.0,1,56.052463
-10018.976,2,56.061463
-10032.254,4,56.072463
-10087.382,5,56.098463
-10000.0,1,56.122463
-10053.556,6,56.133463
-10060.292,4,56.165461
-10046.061,3,56.188463
-10000.0,1,56.203463
-10078.871,4,56.213463
-10042.911,4,56.235463
-10000.0,1,56.254463
-10050.345,3,56.263463
-10075.775,5,56.284463
-10000.0,1,56.308468
-10000.0,1,56.316463
-10065.127,4,56.326469
-10000.0,1,56.346463
-10000.0,1,56.353463
-10038.178,5,56.360464
-10051.635,4,56.389463
-10021.636,2,56.412463
-10039.093,4,56.423463
-10035.86,3,56.444463
-10030.385,3,56.461463
-10078.293,5,56.479463
-10023.127,2,56.504463
-10092.884,6,56.518463
-10035.697,3,56.550463
-10000.0,1,56.566463
-10042.423,4,56.572463
-10054.101,4,56.597476
-10056.459,4,56.621463
-10023.568,2,56.64147
-10036.749,3,56.652463
-10039.685,3,56.672463
-10055.592,4,56.690463
-10017.36,2,56.711463
-10000.0,1,56.722463
-10019.818,2,56.731463
-10000.0,1,56.743463
-10104.47,7,56.751463
-10057.373,5,56.788463
-10068.372,5,56.814463
-10042.246,3,56.845463
-10034.157,3,56.860464
-10070.432,5,56.879463
-10098.592,5,56.904469
-10017.914,2,56.934463
-10035.578,3,56.946463
-10000.0,1,56.959457
-10034.374,3,56.967463
-10074.803,5,56.985463
-10063.941,4,57.012463
-10017.145,2,57.035463
-10013.311,2,57.047463
-10016.447,3,57.066463
-10022.814,2,57.084463
-10000.0,1,57.095464
-10000.0,1,57.101463
-10000.0,1,57.107463
-10035.979,3,57.116463
-10019.732,2,57.129463
-10100.206,6,57.143463
-10066.804,5,57.181463
-10020.606,2,57.206465
-10000.0,1,57.217463
-10014.07,2,57.221463
-10093.963,6,57.237463
-10082.709,6,57.271463
-10023.352,3,57.302463
-10011.077,2,57.320463
-10043.465,4,57.337463
-10080.245,7,57.362463
-10020.605,2,57.397463
-10044.708,3,57.409463
-10101.161,6,57.432463
-10073.188,6,57.466463
-10000.0,1,57.496463
-10000.0,1,57.499463
-10063.8955,5,57.512463
-10000.0,1,57.533463
-10021.425,2,57.542468
-10040.817,3,57.553463
-10017.953,2,57.569463
-10000.0,1,57.582463
-10040.156,4,57.592458
-10018.997,2,57.611463
-10000.0,1,57.622463
-10024.981,2,57.628463
-10000.0,1,57.638467
-10012.849,2,57.647463
-10000.0,1,57.660464
-10023.047,2,57.664463
-10000.0,1,57.675465
-10029.203,3,57.687455
-10039.8125,5,57.704463
-10060.972,5,57.732463
-10043.415,4,57.756463
-10098.183,5,57.779463
-10034.919,3,57.810463
-10000.0,1,57.822463
-10020.094,3,57.831463
-10048.507,3,57.845463
-10000.0,1,57.863463
-10046.441,4,57.869463
-10015.848,2,57.892458
-10019.401,2,57.902463
-10046.112,4,57.916463
-10043.922,3,57.937465
-10035.342,4,57.956463
-10066.19,5,57.979463
-10046.322,3,58.006463
-10000.0,1,58.023463
-10000.0,1,58.027463
-10025.13,2,58.035463
-10025.225,3,58.050463
-10000.0,1,58.064463
-10046.677,4,58.072463
-10041.046,3,58.094461
-10025.76,3,58.119463
-10045.247,3,58.138469
-10095.817,6,58.155463
-10000.0,1,58.184463
-10000.0,1,58.196463
-10000.0,1,58.201463
-10000.0,1,58.209464
-10009.051,2,58.214463
-10073.023,7,58.229463
-10000.0,1,58.263463
-10019.974,2,58.268463
-10000.0,1,58.278463
-10034.249,4,58.288463
-10000.0,1,58.310463
-10021.117,2,58.317463
-10083.687,5,58.330463
-10000.0,1,58.363465
-10000.0,1,58.366463
-10019.345,2,58.374463
-10038.731,3,58.386463
-10090.621,6,58.405463
-10000.0,1,58.435463
-10000.0,1,58.445459
-10018.817,2,58.451521
-10088.504,6,58.470463
-10042.316,3,58.500463
-10000.0,1,58.517463
-10052.101,4,58.523463
-10022.945,2,58.548463
-10044.157,4,58.560464
-10000.0,1,58.580467
-10024.549,3,58.587463
-10023.038,2,58.604463
-10000.0,1,58.616463
-10069.534,5,58.627465
-10056.478,5,58.654463
-10060.545,5,58.684463
-10014.046,2,58.709463
-10000.0,1,58.718463
-10037.049,3,58.729463
-10052.192,3,58.747463
-10000.0,1,58.764463
-10077.738,5,58.771464
-10085.199,5,58.800463
-10036.039,6,58.829463
-10000.0,1,58.861463
-10000.0,1,58.868463
-10107.928,6,58.876458
-10041.961,5,58.910463
-10023.536,2,58.936463
-10016.392,2,58.950463
-10000.0,1,58.961463
-10037.838,3,58.967463
-10040.624,3,58.985463
-10015.522,2,58.999463
-10016.716,2,59.010463
-10022.978,2,59.021463
-10014.936,2,59.032463
-10021.196,2,59.043463
-10000.0,1,59.056463
-10060.588,5,59.068463
-10014.587,2,59.090463
-10037.964,3,59.102463
-10037.973,3,59.119463
-10033.838,4,59.137464
-10058.426,6,59.170463
-10000.0,1,59.199463
-10013.039,3,59.213463
-10000.0,1,59.236463
-10044.367,3,59.249466
-10031.795,3,59.271463
-10062.065,4,59.292465
-10000.0,1,59.315463
-10036.865,3,59.320463
-10000.0,1,59.337467
-10091.058,7,59.347463
-10061.494,6,59.389463
-10058.835,6,59.421463
-10008.335,2,59.451463
-10017.874,3,59.462463
-10049.998,4,59.482463
-10015.347,2,59.502463
-10000.0,1,59.512463
-10017.936,3,59.521464
-10023.248,4,59.538466
-10000.0,1,59.557463
-10000.0,1,59.565463
-10020.77,3,59.570463
-10000.0,1,59.600467
-10050.956,6,59.611463
-10000.0,1,59.647463
-10038.493,3,59.656463
-10000.0,1,59.672463
-10053.848,4,59.685463
-10000.0,1,59.712458
-10079.131,5,59.719463
-10000.0,1,59.753463
-10000.0,1,59.758459
-10076.277,5,59.769463
-10020.353,2,59.803463
-10011.965,2,59.817463
-10043.249,3,59.83046
-10000.0,1,59.848463
-10000.0,1,59.852463
-10097.432,7,59.867463
-10000.0,1,59.901463
-10000.0,1,59.912463
-10054.911,4,59.921463
-10000.0,1,59.953463
-10084.343,6,59.968469
-10021.627,3,60.017463
-10000.0,1,60.038471
-10040.471,5,60.056463
-10079.476,6,60.098463
-10000.0,1,60.140463
-10000.0,1,60.148463
-10000.0,1,60.154463
-10000.0,1,60.164463
-10082.454,7,60.172463
-10023.149,2,60.224465
-10054.87,4,60.241469
-10083.44,6,60.268466
-10000.0,1,60.30047
-10025.663,3,60.306463
-10038.844,5,60.330463
-10028.984,4,60.366463
-10007.994,2,60.389463
-10000.0,1,60.400463
-10020.906,2,60.411463
-10019.1045,2,60.423463
-10054.263,4,60.442463
-10013.696,2,60.467463
-10035.08,4,60.483463
-10023.984,3,60.507467
-10000.0,1,60.521463
-10023.068,2,60.532463
-10039.602,6,60.555466
-10014.885,2,60.591471
-10000.0,1,60.606457
-10024.269,4,60.616456
-10022.174,2,60.653456
-10045.1875,5,60.673463
-10000.0,1,60.702463
-10020.01,2,60.707463
-10030.365,3,60.727464
-10069.832,5,60.760463
-10000.0,1,60.788463
-10053.028,4,60.799463
-10060.197,4,60.825466
-10036.308,3,60.851458
-10058.514,4,60.873535
-10000.0,1,60.895531
-10045.011,3,60.905531
-10041.175,3,60.921531
-10000.0,1,60.939527
-10096.203,5,60.947537
-10000.0,1,60.982457
-10000.0,1,60.987463
-10086.9,6,60.999463
-10037.021,4,61.035463
-10107.932,7,61.063456
-10010.434,2,61.102458
-10079.875,5,61.117539
-10016.004,2,61.149539
-10000.0,1,61.163463
-10021.688,2,61.168463
-10016.233,3,61.185463
-10000.0,1,61.209457
-10055.016,6,61.220463
-10018.934,2,61.260464
-10021.012,2,61.270465
-10068.997,5,61.284463
-10021.808,2,61.319463
-10025.98,2,61.331463
-10000.0,1,61.343469
-10000.0,1,61.348463
-10045.116,3,61.359458
-10000.0,1,61.373463
-10084.298,6,61.385463
-10000.0,1,61.418463
-10026.76,3,61.426464
-10090.114,6,61.447463
-10010.104,2,61.478463
-10059.088,4,61.489471
-10078.969,6,61.518463
-10030.041,3,61.549463
-10047.68,3,61.564463
-10020.414,2,61.581463
-10021.479,2,61.595463
-10040.871,3,61.606463
-10058.821,5,61.62546
-10026.805,4,61.654463
-10016.4795,2,61.677464
-10056.446,3,61.688463
-10063.344,5,61.704463
-10029.966,3,61.736463
-10021.775,2,61.752463
-10036.879,3,61.764463
-10000.0,1,61.781463
-10000.0,1,61.785463
-10018.154,2,61.795463
-10071.679,5,61.808467
-10000.0,1,61.832463
-10000.0,1,61.839463
-10039.685,3,61.847463
-10059.434,6,61.874465
-10044.166,5,61.906463
-10048.99,4,61.934463
-10049.111,3,61.957463
-10000.0,1,61.972463
-10054.503,4,61.979463
-10000.0,1,61.998463
-10000.0,1,62.007463
-10112.6045,6,62.015463
-10036.308,5,62.048463
-10036.758,4,62.076468
-10000.0,1,62.097463
-10042.267,3,62.102463
-10086.024,5,62.120463
-10058.17,4,62.148463
-10081.592,5,62.172463
-10054.483,4,62.199463
-10049.929,3,62.221463
-10000.0,1,62.238455
-10104.113,7,62.253463
-10070.282,5,62.298463
-10059.84,5,62.331463
-10013.514,2,62.357463
-10020.708,2,62.371463
-10000.0,1,62.382463
-10032.9795,3,62.390463
-10067.742,7,62.408467
-10055.746,4,62.449463
-10024.157,2,62.468463
-10033.031,3,62.480463
-10036.427,3,62.494463
-10048.939,4,62.514463
-10033.09,2,62.535464
-10029.248,3,62.546463
-10037.011,4,62.564465
-10019.85,2,62.586463
-10045.318,3,62.599469
-10000.0,1,62.615463
-10060.242,5,62.622463
-10044.038,3,62.651463
-10044.839,3,62.668463
-10027.619,5,62.687463
-10000.0,1,62.711462
-10000.0,1,62.721463
-10043.3545,5,62.730457
-10053.739,4,62.756463
-10071.616,5,62.782463
-10052.736,6,62.811463
-10049.47,4,62.840463
-10000.0,1,62.861463
-10014.598,2,62.868463
-10000.0,1,62.883463
-10021.391,2,62.888466
-10056.708,4,62.900463
-10017.17,2,62.920463
-10033.33,3,62.934463
-10090.641,6,62.953463
-10049.096,3,62.985463
-10023.258,2,62.999463
-10039.4,4,63.014463
-10012.879,2,63.033463
-10060.744,5,63.047463
-10000.0,1,63.087463
-10000.0,1,63.094463
-10018.952,2,63.102463
-10022.294,2,63.113463
-10000.0,1,63.122463
-10000.0,1,63.128463
-10053.713,5,63.137463
-10018.383,2,63.162463
-10036.835,3,63.173463
-10041.959,5,63.200467
-10057.15,5,63.228463
-10090.287,5,63.259463
-10036.666,3,63.282463
-10000.0,1,63.303463
-10000.0,1,63.307463
-10015.319,2,63.318463
-10017.771,2,63.334463
-10015.877,2,63.350463
-10019.821,2,63.363463
-10051.923,4,63.376467
-10000.0,1,63.396463
-10066.977,5,63.406463
-10024.694,3,63.434463
-10010.022,2,63.448463
-10014.011,2,63.459463
-10000.0,1,63.471463
-10056.314,6,63.482463
-10013.0205,3,63.513463
-10033.543,3,63.528463
-10000.0,1,63.546463
-10055.069,5,63.553463
-10018.967,2,63.579463
-10022.053,3,63.590463
-10021.165,2,63.607463
-10040.224,3,63.621463
-10055.684,4,63.640463
-10021.6455,2,63.661463
-10045.767,3,63.675462
-10000.0,1,63.690464
-10045.735,3,63.699466
-10013.279,2,63.715463
-10000.0,1,63.730466
-10057.001,4,63.742477
-10012.684,2,63.763463
-10000.0,1,63.772463
-10041.609,3,63.780463
-10000.0,1,63.796463
-10049.854,5,63.803463
-10031.794,3,63.832463
-10106.4795,6,63.850465
-10034.566,4,63.881463
-10026.521,2,63.901463
-10000.0,1,63.911463
-10000.0,1,63.920463
-10040.445,5,63.927463
-10043.344,5,63.956463
-10000.0,1,63.979463
-10072.105,4,63.989463
-10031.093,3,64.010463
-10041.141,3,64.024465
-10000.0,1,64.043464
-10048.28,5,64.051463
-10057.782,5,64.080463
-10041.98,4,64.103463
-10063.445,4,64.123463
-10041.705,3,64.148463
-10000.0,1,64.166463
-10065.043,6,64.173463
-10043.818,3,64.204463
-10022.603,2,64.223778
-10024.955,2,64.234778
-10022.449,2,64.247779
-10036.295,3,64.260778
-10000.0,1,64.275778
-10018.401,3,64.283777
-10000.0,1,64.296777
-10017.402,2,64.303781
-10028.715,3,64.315778
-10024.924,2,64.329786
-10062.289,5,64.342778
-10021.708,2,64.382786
-10000.0,1,64.396782
-10016.746,2,64.400778
-10000.0,1,64.411778
-10027.391,3,64.419778
-10000.0,1,64.433789
-10018.21,2,64.440786
-10035.583,3,64.452778
-10043.809,5,64.470777
-10055.452,4,64.499786
-10000.0,1,64.517786
-10046.545,3,64.522786
-10000.0,1,64.538778
-10068.676,4,64.546778
-10014.602,2,64.568778
-10020.046,2,64.579777
-10008.976,2,64.588777
-10019.938,2,64.602777
-10022.629,2,64.613777
-10087.1455,6,64.626778
-10016.26,3,64.654777
-10042.211,3,64.677778
-10074.668,5,64.694778
-10016.493,2,64.723778
-10018.153,2,64.734786
-10021.647,2,64.747778
-10000.0,1,64.760779
-10012.622,2,64.764777
-10000.0,1,64.774788
-10000.0,1,64.785786
-10033.192,5,64.792778
-10027.048,2,64.817777
-10060.507,6,64.830779
-10026.454,3,64.862778
-10128.666,7,64.879778
-10035.72,6,64.91996
-10019.977,2,64.948957
-10000.0,1,64.960892
-10000.0,1,64.963892
-10000.0,1,64.970891
-10011.035,2,64.975887
-10073.841,5,64.991892
-10097.589,5,65.018892
-10024.818,2,65.042895
-10027.038,2,65.052892
-10000.0,1,65.065892
-10000.0,1,65.072892
-10043.422,4,65.078892
-10042.256,4,65.102893
-10000.0,1,65.123892
-10074.229,5,65.134894
-10019.266,2,65.160892
-10000.0,1,65.169892
-10000.0,1,65.179892
-10018.88,2,65.183892
-10042.362,5,65.197893
-10016.351,2,65.224894
-10017.169,2,65.236892
-10024.81,2,65.249892
-10017.887,2,65.260892
-10000.0,1,65.271892
-10076.695,6,65.281892
-10064.754,5,65.315892
-10000.0,1,65.340885
-10068.186,5,65.348892
-10026.523,2,65.378892
-10020.511,2,65.388892
-10058.843,5,65.401892
-10064.262,4,65.435893
-10000.0,1,65.458892
-10106.638,6,65.468892
-10000.0,1,65.498892
-10000.0,1,65.499893
-10000.0,1,65.499893
-10000.0,1,65.500892
-10016.993,2,65.501892
-10053.618,4,65.509895
-10048.925,3,65.534892
-10018.656,4,65.555892
-10045.362,4,65.577892
-10080.082,5,65.600892
-10044.738,4,65.624894
-10022.429,2,65.648892
-10039.775,3,65.660892
-10024.479,3,65.678892
-10064.199,4,65.694892
-10083.086,6,65.719892
-10037.892,3,65.763896
-10021.405,2,65.786893
-10056.166,4,65.799892
-10018.833,2,65.824896
-10000.0,1,65.835892
-10004.871,2,65.839892
-10065.98,4,65.851892
-10081.642,6,65.876886
-10021.877,2,65.906892
-10089.144,7,65.921892
-10000.0,1,65.954892
-10065.258,4,65.963892
-10014.004,2,65.984892
-10021.357,2,65.996892
-10091.707,5,66.009892
-10040.321,3,66.040555
-10000.0,1,66.052554
-10046.986,5,66.062554
-10000.0,1,66.087554
-10028.569,2,66.097557
-10000.0,1,66.106556
-10025.303,2,66.112556
-10037.773,3,66.122556
-10000.0,1,66.139556
-10044.547,3,66.145558
-10048.907,4,66.164557
-10000.0,1,66.183554
-10000.0,1,66.188555
-10042.748,4,66.201554
-10022.346,3,66.221558
-10034.511,3,66.235558
-10020.175,2,66.253555
-10049.363,5,66.267557
-10035.009,3,66.294556
-10054.142,4,66.315557
-10000.0,1,66.335555
-10024.502,2,66.339554
-10016.906,2,66.350555
-10000.0,1,66.361554
-10000.0,1,66.371555
-10022.608,3,66.377554
-10000.0,1,66.394555
-10029.409,3,66.400554
-10000.0,1,66.419555
-10040.215,3,66.425576
-10039.881,3,66.442555
-10027.62,3,66.460555
-10039.039,3,66.485554
-10039.292,3,66.500555
-10056.378,4,66.519555
-10016.887,2,66.539554
-10062.434,4,66.552554
-10053.747,3,66.573555
-10040.793,3,66.587554
-10024.932,2,66.603554
-10018.655,2,66.618556
-10029.245,3,66.630557
-10048.494,4,66.646555
-10044.643,3,66.666554
-10034.8955,3,66.684555
-10052.964,4,66.699555
-10060.704,4,66.727556
-10023.65,2,66.761556
-10047.657,4,66.783555
-10073.895,6,66.811555
-10017.6,2,66.842556
-10066.088,5,66.856555
-10000.0,1,66.882554
-10000.0,1,66.886554
-10010.461,2,66.894555
-10014.604,2,66.903555
-10000.0,1,66.915554
-10016.018,2,66.920555
-10026.997,2,66.935557
-10000.0,1,66.945556
-10000.0,1,66.952554
-10049.872,5,66.960555
-10055.275,4,66.986554
-10023.15,2,67.005555
-10044.707,3,67.018556
-10000.0,1,67.031556
-10017.335,2,67.039557
-10045.302,4,67.053556
-10000.0,1,67.073554
-10037.407,4,67.080554
-10068.538,5,67.101554
-10022.917,2,67.12657
-10000.0,1,67.137554
-10059.784,5,67.145554
-10019.863,2,67.172554
-10023.136,2,67.183554
-10055.333,4,67.198554
-10000.0,1,67.216554
-10022.909,2,67.220554
-10023.229,2,67.231555
-10070.691,5,67.246566
-10048.054,3,67.273555
-10000.0,1,67.286554
-10065.003,4,67.300555
-10017.768,2,67.326574
-10101.871,6,67.338554
-10049.502,5,67.374561
-10000.0,1,67.397556
-10000.0,1,67.406554
-10053.334,4,67.413554
-10000.0,1,67.432556
-10073.487,5,67.441555
-10053.873,5,67.471556
-10000.0,1,67.499555
-10076.303,4,67.507555
-10000.0,1,67.532554
-10000.0,1,67.540554
-10057.795,5,67.547554
-10042.829,3,67.575564
-10000.0,1,67.587556
-10012.795,2,67.597556
-10000.0,1,67.607556
-10056.658,5,67.614557
-10133.089,7,67.642554
-10032.368,3,67.675555
-10016.813,2,67.694555
-10036.331,3,67.704555
-10000.0,1,67.718554
-10053.999,4,67.731556
-10000.0,1,67.752555
-10000.0,1,67.760563
-10052.501,4,67.770554
-10034.074,3,67.794557
-10017.25,2,67.809569
-10000.0,1,67.819554
-10030.45,4,67.828555
-10038.736,3,67.849554
-10049.355,3,67.863555
-10000.0,1,67.879555
-10000.0,1,67.884554
-10013.214,3,67.894555
-10000.0,1,67.906555
-10034.418,3,67.915554
-10041.42,3,67.929555
-10000.0,1,67.949557
-10025.697,2,67.953557
-10000.0,1,67.963556
-10051.632,5,67.972556
-10018.281,2,67.999558
-10064.529,6,68.012557
-10075.888,5,68.041556
-10020.733,2,68.067557
-10044.96,4,68.081554
-10000.0,1,68.101554
-10057.275,4,68.107554
-10000.0,1,68.128558
-10046.615,3,68.138555
-10028.582,2,68.151554
-10000.0,1,68.161555
-10046.622,4,68.169554
-10079.721,6,68.192556
-10046.061,4,68.223554
-10062.262,5,68.245555
-10039.683,4,68.269555
-10019.89,2,68.290556
-10058.5205,6,68.306555
-10000.0,1,68.336554
-10019.954,2,68.344554
-10000.0,1,68.356555
-10050.07,6,68.365558
-10013.882,2,68.396556
