#{"t_start": 1709066150.362886, "env_id": "None"}
r,l,t
-10046.923,4,15.252784
-10029.729,3,15.260784
-10000.0,1,15.262784
-10040.15,3,15.269784
-10000.0,1,15.271784
-10110.406,11,15.298784
-10051.273,9,15.320784
-10000.0,1,15.322785
-10019.547,2,15.326787
-10018.76,2,15.330783
-10133.217,9,15.351784
-10020.097,2,15.356785
-10019.765,2,15.361784
-10019.407,2,15.365784
-10005.005,2,15.370784
-10020.353,2,15.375785
-10035.637,3,15.381784
-10000.0,1,15.384786
-10018.876,2,15.388784
-10046.973,5,15.399784
-10049.37,6,15.413781
-10058.581,4,15.422781
-10071.313,5,15.433781
-10064.118,4,15.44278
-10020.866,2,15.447782
-10011.597,2,15.452781
-10019.383,2,15.45678
-10061.752,4,15.46478
-10051.024,3,15.47078
-10027.083,2,15.475781
-10000.0,1,15.47778
-10075.896,5,15.48778
-10015.404,2,15.491781
-10000.0,1,15.494787
-10000.0,1,15.496796
-10064.327,5,15.507785
-10023.437,2,15.511781
-10000.0,1,15.51378
-10084.535,7,15.528781
-10018.51,2,15.53278
-10064.109,4,15.541782
-10089.054,7,15.576989
-10000.0,1,15.580988
-10029.556,3,15.592988
-10000.0,1,15.596995
-10028.871,3,15.608991
-10018.365,2,15.616997
-10051.064,5,15.643003
-10034.582,3,15.653987
-10020.98,2,15.658989
-10022.593,2,15.664988
-10095.828,9,15.688994
-10000.0,1,15.69099
-10000.0,1,15.693992
-10000.0,1,15.696988
-10019.303,2,15.700995
-10000.0,1,15.702994
-10020.789,2,15.707988
-10020.289,2,15.71299
-10037.471,4,15.723989
-10083.777,6,15.739988
-10000.0,1,15.741988
-10041.234,3,15.75
-10024.1875,2,15.754987
-10000.0,1,15.758989
-10000.0,1,15.760989
-10000.0,1,15.763989
-10000.0,1,15.766999
-10000.0,1,15.768987
-10036.491,3,15.775988
-10040.601,3,15.783987
-10043.737,3,15.791005
-10062.585,4,15.798987
-10025.608,3,15.807991
-10049.963,3,15.814988
-10018.222,2,15.819988
-10000.0,1,15.821996
-10044.738,4,15.830988
-10039.381,4,15.841002
-10024.695,4,15.849987
-10000.0,1,15.851987
-10031.516,3,15.858988
-10000.0,1,15.861987
-10017.357,2,15.866001
-10020.78,2,15.870991
-10000.0,1,15.874005
-10044.387,3,15.88099
-10000.0,1,15.88299
-10017.746,2,15.886994
-10040.369,3,15.894988
-10046.284,5,15.907988
-10020.756,2,15.912987
-10023.072,3,15.919993
-10063.791,9,15.939988
-10025.116,2,15.944991
-10022.457,2,15.948988
-10015.142,2,15.952988
-10076.681,5,15.96599
-10000.0,1,15.968989
-10057.928,6,15.982995
-10024.812,2,15.986987
-10000.0,1,15.988988
-10079.511,5,16.001987
-10050.35,4,16.011987
-10015.13,2,16.015988
-10060.051,5,16.027988
-10065.341,7,16.044987
-10000.0,1,16.046987
-10025.636,2,16.050987
-10055.121,5,16.063988
-10057.266,5,16.074987
-10000.0,1,16.076988
-10000.0,1,16.078999
-10000.0,1,16.081988
-10000.0,1,16.083993
-10062.417,5,16.095996
-10000.0,1,16.097997
-10084.22,8,16.116987
-10015.579,2,16.121987
-10019.26,2,16.127988
-10105.453,8,16.146991
-10057.2,6,16.160999
-10039.547,4,16.170993
-10023.337,2,16.177988
-10022.081,2,16.181993
-10038.449,4,16.192988
-10099.578,7,16.209988
-10022.356,2,16.213986
-10000.0,1,16.21699
-10057.412,5,16.227989
-10060.289,5,16.241
-10018.542,2,16.245988
-10116.494,10,16.268988
-10000.0,1,16.271989
-10000.0,1,16.274987
-10012.274,2,16.278988
-10016.816,2,16.283988
-10065.707,6,16.298989
-10000.0,1,16.301988
-10020.782,2,16.305987
-10000.0,1,16.308988
-10000.0,1,16.311987
-10000.0,1,16.313988
-10087.888,6,16.327987
-10000.0,1,16.330987
-10044.235,3,16.336987
-10059.089,4,16.346989
-10036.234,3,16.354988
-10091.747,6,16.369987
-10052.694,3,16.378988
-10039.861,6,16.393988
-10028.887,3,16.400988
-10047.574,4,16.411992
-10014.073,2,16.415987
-10096.523,7,16.433988
-10036.444,3,16.441988
-10038.364,3,16.448987
-10068.756,7,16.465994
-10040.9,4,16.475988
-10032.303,3,16.482987
-10000.0,1,16.484987
-10023.009,2,16.488995
-10055.011,5,16.500987
-10000.0,1,16.503
-10000.0,1,16.504987
-10046.335,6,16.518987
-10082.424,6,16.532987
-10018.863,2,16.537987
-10000.0,1,16.539988
-10000.0,1,16.542986
-10043.093,3,16.549999
-10014.887,2,16.553989
-10052.288,4,16.563988
-10000.0,1,16.566988
-10039.566,3,16.572987
-10000.0,1,16.574989
-10091.999,7,16.589988
-10027.234,3,16.596988
-10023.063,2,16.600988
-10000.0,1,16.602988
-10060.488,6,16.615988
-10000.0,1,16.617988
-10065.197,5,16.628988
-10040.421,5,16.639987
-10000.0,1,16.641989
-10017.59,4,16.649988
-10073.974,6,16.662987
-10000.0,1,16.664988
-10032.586,6,16.676988
-10014.163,2,16.680988
-10018.832,2,16.684988
-10000.0,1,16.686988
-10016.339,2,16.691988
-10000.0,1,16.693989
-10026.24,2,16.697988
-10073.696,7,16.711987
-10044.744,3,16.718987
-10108.772,8,16.737986
-10000.0,1,16.740991
-10079.968,7,16.756989
-10047.524,4,16.766997
-10018.125,2,16.770988
-10049.639,5,16.784987
-10044.393,4,16.793988
-10076.377,7,16.812998
-10000.0,1,16.814987
-10030.692,3,16.822989
-10053.291,4,16.83199
-10080.351,5,16.84399
-10000.0,1,16.846991
-10000.0,1,16.848989
-10067.129,5,16.86099
-10075.792,8,16.879992
-10034.452,3,16.887993
-10017.181,2,16.892992
-10000.0,1,16.895994
-10037.096,3,16.901991
-10063.936,7,16.917992
-10086.753,7,16.933991
-10023.539,2,16.938991
