#{"t_start": 1709507286.2286575, "env_id": "None"}
r,l,t
499.021274,128,2586.883859
636.965172,128,2586.98286
629.528848,128,2587.07986
655.781275,128,2587.17686
504.255885,128,2587.27486
547.652556,128,2587.373859
452.855465,128,2587.47186
479.116924,128,2587.56986
413.260218,128,2587.667861
778.024188,128,2587.76586
789.535871,128,2587.862859
647.19906,128,2587.961873
201.850177,99,2588.04886
595.97891,128,2588.69886
500.138511,128,2589.425859
629.873195,126,2590.13886
432.837688,117,2590.83586
475.797614,128,2591.48586
321.869393,93,2592.190859
374.424294,126,2592.74986
372.468852,94,2593.445859
510.102885,128,2594.014859
517.556228,128,2594.73386
663.355249,128,2595.43786
367.206657,109,2596.13986
567.738515,128,2596.75286
514.134715,126,2597.464871
403.244195,104,2598.19186
469.598578,112,2598.77886
497.271698,98,2599.39886
308.776972,104,2599.95586
302.773101,112,2600.55386
274.907345,93,2601.20186
311.697479,91,2601.71086
377.512298,123,2602.24786
409.451626,121,2602.86186
461.364823,128,2603.489863
440.034918,128,2604.12786
409.223634,108,2604.81186
630.722109,128,2605.539859
613.435524,128,2605.63686
636.685189,128,2605.73586
660.647721,128,2605.83386
519.430479,128,2605.93587
640.27491,128,2606.03486
813.983907,128,2606.13486
520.941145,128,2606.23386
503.838655,128,2606.33486
530.221119,128,2606.43486
874.220705,128,2606.534872
793.010906,128,2606.63386
514.304042,128,2606.73286
619.934804,128,2606.83386
412.423002,128,2606.932871
705.883001,128,2607.03186
529.889747,128,2607.13286
562.06549,128,2607.24386
554.118167,128,2607.36386
499.477828,128,2607.46386
517.130568,128,2607.56386
824.452785,128,2607.662859
580.195438,128,2607.76286
482.136238,128,2607.86186
708.304284,128,2607.96086
840.011494,128,2608.06286
531.197949,128,2608.16186
794.391424,128,2608.261861
602.701507,128,2608.360867
441.73761,128,2608.45986
684.758888,128,2608.559859
717.981749,128,2608.66086
425.585323,128,2608.76686
620.959549,128,2608.873859
540.085412,128,2608.97986
594.432551,128,2609.087872
582.350776,128,2609.19386
406.312608,128,2609.299871
624.220124,128,2609.40686
466.018211,128,2609.513859
499.463731,128,2609.620861
657.821956,128,2609.726866
530.01244,128,2609.83486
543.724137,128,2609.940859
478.37472,128,2610.047866
541.219583,128,2610.153872
554.387543,128,2610.25286
518.99165,128,2610.350859
548.372269,128,2610.451859
457.025643,128,2610.556862
499.97945,110,2610.657859
319.180916,111,2611.691861
489.399647,128,2612.34186
227.714735,95,2613.030859
350.365254,108,2613.61386
357.671446,124,2614.24586
416.774148,104,2614.90086
549.518353,128,2615.48686
359.606834,104,2616.16886
389.69655,128,2616.77886
370.584842,128,2617.53186
623.616074,128,2618.280859
623.957666,128,2618.99986
377.095843,128,2619.70986
531.85603,128,2620.422859
213.30318,85,2621.125859
347.04174,121,2621.65986
466.190248,92,2622.318862
371.429809,115,2622.83786
472.211851,128,2623.47886
563.654125,128,2624.193862
497.345793,128,2624.909859
375.513366,124,2625.60986
611.036743,117,2626.29686
415.494957,90,2626.92586
592.592398,128,2627.47486
502.295129,128,2628.19986
475.84104,128,2628.93986
423.360481,128,2629.038861
580.456855,128,2629.13786
720.952689,128,2629.237859
406.240989,128,2629.337859
636.032941,128,2629.43686
553.836283,128,2629.536859
595.016371,128,2629.63586
372.293181,128,2629.73486
594.140862,128,2629.834861
498.74664,128,2629.93486
569.886905,128,2630.03486
743.704172,128,2630.13486
652.482264,128,2630.23486
771.645157,128,2630.334869
830.848096,128,2630.43386
676.62206,128,2630.532869
520.720674,128,2630.63186
463.708617,128,2630.73186
685.98767,128,2630.831859
527.114315,128,2630.93186
397.883518,128,2631.03086
519.854336,128,2631.130866
656.951892,128,2631.22986
597.052034,128,2631.32886
472.820339,128,2631.428859
644.631274,128,2631.52887
666.733917,128,2631.62786
733.973101,128,2631.725859
696.061686,128,2631.82486
623.550137,128,2631.92186
564.285584,128,2632.02286
695.305218,128,2632.12186
604.757559,128,2632.22086
506.108414,128,2632.31886
780.982317,128,2632.41986
447.646098,128,2632.52286
454.274996,128,2632.62686
413.676205,128,2632.729861
600.074407,128,2632.83186
476.438894,128,2632.93586
646.972988,128,2633.03886
354.567809,128,2633.14186
399.774463,128,2633.24486
440.013107,128,2633.34686
601.94976,128,2633.45086
591.522979,128,2633.561859
547.638916,128,2633.68286
670.564421,128,2633.79386
551.458199,128,2633.89386
337.689997,112,2633.99186
293.742873,111,2634.78286
459.964804,123,2635.445859
466.354416,117,2636.13486
341.045557,96,2636.76286
518.332958,128,2637.33486
472.477961,128,2638.07286
271.621948,119,2638.71286
408.866335,104,2639.29486
272.222845,106,2639.81286
311.11131,117,2640.35586
392.277267,126,2640.944859
365.017674,96,2641.55886
359.722135,92,2642.03886
249.784381,91,2642.522859
435.611746,101,2643.03186
338.382431,98,2643.64886
608.811213,128,2644.226864
458.3486,97,2644.92486
399.099732,122,2645.493861
474.225656,100,2646.140866
276.392679,122,2646.717861
319.668314,110,2647.38686
400.794253,111,2648.01886
256.727745,94,2648.62986
321.846464,89,2649.18686
276.358907,112,2649.737864
273.339588,86,2650.335859
359.628831,122,2650.83486
381.136745,128,2651.54886
526.876077,128,2651.64786
465.501051,128,2651.747862
346.096665,128,2651.84586
385.809185,128,2651.94586
471.999672,128,2652.04386
436.786973,128,2652.14586
409.719259,128,2652.242859
537.502933,128,2652.34086
443.781385,128,2652.44086
451.76903,128,2652.54186
631.281918,128,2652.64086
657.861182,128,2652.73986
706.688932,128,2652.838861
574.416926,128,2652.93886
488.207463,128,2653.038859
457.299564,128,2653.13686
570.954118,128,2653.23586
569.388005,128,2653.335866
429.899429,128,2653.435859
620.85863,128,2653.534866
524.981503,128,2653.63486
423.432188,128,2653.73486
483.843687,128,2653.83486
498.852931,128,2653.934868
476.994969,128,2654.03486
640.432096,128,2654.134876
599.296056,128,2654.23486
850.30393,128,2654.333866
377.272576,128,2654.43186
615.449302,128,2654.53186
454.541282,128,2654.62986
576.914859,128,2654.72786
559.329987,128,2654.826859
559.581811,128,2654.924872
360.333476,128,2655.022859
523.019896,128,2655.121861
534.429623,128,2655.21986
572.436411,128,2655.318859
781.683958,128,2655.41686
432.356454,128,2655.51586
450.871285,128,2655.615861
514.191267,128,2655.71486
609.276096,128,2655.81286
687.016424,128,2655.911871
356.755717,128,2656.01086
505.455147,128,2656.10986
420.373055,128,2656.20986
503.644418,128,2656.30886
570.119256,128,2656.40686
198.986185,84,2656.48086
309.821925,91,2657.16286
134.723556,64,2657.64786
194.171051,99,2658.046871
306.164103,91,2658.635859
298.240011,109,2659.15386
522.725722,126,2659.785873
412.245095,113,2660.47086
269.010149,109,2661.10586
403.229651,126,2661.74286
299.468346,91,2662.43186
231.082832,115,2662.96086
507.369031,110,2663.62386
212.444003,78,2664.225859
623.136008,99,2664.68586
506.855323,116,2665.27586
316.648806,114,2665.92786
434.036588,128,2666.58386
416.644523,89,2667.26786
391.345479,114,2667.77986
472.876368,117,2668.41786
566.858974,128,2669.09486
269.687477,124,2669.799862
396.810202,115,2670.498866
483.707385,124,2671.13986
432.960629,128,2671.82086
314.980538,100,2672.520859
407.875744,113,2673.11586
432.03739,105,2673.75586
569.8967,128,2674.43486
532.171161,128,2674.53386
361.331464,128,2674.63386
405.168365,128,2674.73286
642.418073,128,2674.83086
500.523389,128,2674.930859
461.639672,128,2675.02886
434.03104,128,2675.130861
579.49302,128,2675.23186
626.621149,128,2675.330859
668.04426,128,2675.42986
436.747138,128,2675.52886
593.322909,128,2675.62886
702.554586,128,2675.72686
491.346126,128,2675.82786
429.927836,128,2675.926859
806.627621,128,2676.02586
737.504391,128,2676.12686
537.88543,128,2676.227866
620.818843,128,2676.32586
417.245088,128,2676.42186
639.218406,128,2676.518859
652.055369,128,2676.61686
755.153444,128,2676.714859
613.020978,128,2676.81186
672.975357,128,2676.90786
437.96064,128,2677.00586
476.232393,128,2677.102861
477.071754,128,2677.199864
388.221542,128,2677.296863
1074.10278,128,2677.39586
646.347619,128,2677.49286
478.243282,128,2677.59686
568.601785,128,2677.700859
686.941537,128,2677.80986
528.767412,128,2677.921859
506.494663,128,2678.03186
634.535113,128,2678.13586
563.706185,128,2678.24086
607.433849,128,2678.34786
588.506215,128,2678.45086
659.939199,128,2678.555866
628.993069,128,2678.659868
866.685854,128,2678.765867
422.408077,128,2678.869868
853.063782,128,2678.974859
620.400241,128,2679.079868
582.25219,128,2679.184867
440.422569,128,2679.28487
361.414049,128,2679.378867
479.912191,111,2679.47386
598.668037,128,2680.456859
430.259863,120,2681.18286
415.147317,128,2681.918859
418.518731,119,2682.62286
373.910583,128,2683.309862
301.502823,116,2684.02686
270.193092,118,2684.690861
465.1322,122,2685.36086
825.569712,128,2686.03586
328.184897,107,2686.74986
383.578102,75,2687.316859
720.918547,128,2687.77786
339.469189,97,2688.481859
285.367394,93,2689.04086
325.039296,102,2689.55986
309.736734,69,2690.109871
440.633868,113,2690.52586
425.953073,108,2691.16086
508.437021,116,2691.79386
672.790087,125,2692.465869
402.073702,111,2693.15886
236.071036,121,2693.80286
417.017453,128,2694.49386
578.620249,128,2695.21086
286.655912,95,2695.881871
336.382541,91,2696.42286
446.23353,122,2696.96886
773.312997,128,2697.744859
475.03292,128,2697.844859
505.58338,128,2697.94286
705.515367,128,2698.04086
416.955639,128,2698.13886
422.180078,128,2698.23786
526.86888,128,2698.335859
584.529994,128,2698.43386
453.346568,128,2698.531861
428.409155,128,2698.629859
372.031697,128,2698.727859
680.969804,128,2698.82587
400.245832,128,2698.92486
314.498479,128,2699.02286
477.36536,128,2699.119859
534.251904,128,2699.21886
577.696586,128,2699.317859
855.013214,128,2699.416859
674.009269,128,2699.51586
545.358414,128,2699.613859
780.102276,128,2699.712866
760.777286,128,2699.810859
886.685705,128,2699.909872
610.88309,128,2700.00786
563.25991,128,2700.10586
575.721822,128,2700.203861
670.036774,128,2700.30286
457.696817,128,2700.39986
673.315755,128,2700.497859
415.704973,128,2700.59586
467.222669,128,2700.69486
430.296009,128,2700.79286
455.602766,128,2700.89186
421.368906,128,2700.98886
760.894551,128,2701.08686
397.870693,128,2701.18486
690.37763,128,2701.28286
486.53239,128,2701.380859
600.562002,128,2701.47886
424.488221,128,2701.57686
492.070121,128,2701.674859
500.211871,128,2701.77386
377.148927,128,2701.885859
599.383212,128,2701.99286
672.847747,128,2702.097859
772.41394,128,2702.199864
504.633864,128,2702.297864
420.17376,128,2702.39686
364.680329,128,2702.49486
720.271467,128,2702.59386
443.675514,120,2702.71186
297.723326,92,2703.629859
394.28703,104,2704.186859
463.267487,125,2704.78186
282.976506,92,2705.45686
306.017198,106,2705.972859
372.201152,97,2706.553866
410.685043,128,2707.12986
290.699589,110,2707.818859
410.716478,128,2708.461859
340.697729,116,2709.181859
342.300238,122,2709.833859
305.46764,110,2710.50186
403.44292,105,2711.106859
393.202873,120,2711.72886
278.125876,106,2712.39186
413.133937,120,2713.00986
324.327081,127,2713.72586
385.730301,118,2714.43586
311.974845,115,2715.101868
561.414446,128,2715.69186
409.453505,126,2716.32986
288.567076,111,2716.94586
359.001994,112,2717.50286
609.591016,128,2718.07686
744.398835,116,2718.810861
827.842935,128,2719.484873
624.830049,128,2720.31486
659.991761,128,2720.422859
440.432308,128,2720.52886
452.588283,128,2720.63686
784.578063,128,2720.74386
663.087116,128,2720.842859
526.943289,128,2720.94086
421.506358,128,2721.03886
365.61347,128,2721.135872
439.405131,128,2721.23286
599.405597,128,2721.33086
635.860292,128,2721.429859
561.892525,128,2721.527866
591.047033,128,2721.62586
581.684377,128,2721.72586
536.160699,128,2721.824861
665.207076,128,2721.92386
644.216421,128,2722.02386
455.62288,128,2722.12186
527.501123,128,2722.22086
416.430568,128,2722.32086
575.790446,128,2722.41886
734.08142,128,2722.517859
538.592998,128,2722.61586
451.666397,128,2722.71486
508.176047,128,2722.81386
648.335688,128,2722.91286
630.007229,128,2723.01086
639.759373,128,2723.110866
497.789613,128,2723.20986
553.564823,128,2723.308872
488.133578,128,2723.40686
922.718756,128,2723.50486
567.999139,128,2723.60386
358.541729,128,2723.70386
481.510048,128,2723.80286
568.74236,128,2723.90186
485.045664,128,2724.000863
587.667892,128,2724.10086
547.452158,128,2724.19986
462.490452,128,2724.29886
481.065525,128,2724.39686
609.252158,128,2724.494873
572.851316,128,2724.59386
521.190718,128,2724.69386
440.690861,128,2724.79686
631.669837,128,2724.896867
430.49529,128,2724.99486
544.281384,128,2725.09386
709.701055,128,2725.191859
401.949052,128,2725.30186
435.732897,126,2726.462861
593.333717,128,2727.17686
422.736521,128,2727.89386
357.543993,111,2728.60186
359.553986,110,2729.24887
426.850904,105,2729.887859
442.864467,122,2730.494863
588.591599,128,2731.20186
606.981451,119,2731.908859
455.209074,128,2732.585863
632.318151,128,2733.30186
546.927596,128,2734.02586
651.906877,126,2734.750859
441.466893,109,2735.459871
423.726992,127,2736.109859
601.75318,128,2736.823866
448.043512,124,2737.56186
358.508721,126,2738.25986
476.847118,111,2738.94886
439.806967,128,2739.58486
433.852348,128,2740.29686
550.388111,128,2741.006863
702.431848,128,2741.73286
532.93449,128,2742.468866
738.337037,128,2743.29686
722.107773,128,2743.411872
453.486705,128,2743.52686
594.976351,128,2743.63186
499.022359,128,2743.729871
495.41566,128,2743.82786
427.964252,128,2743.92586
460.650204,128,2744.02586
684.269825,128,2744.12386
638.762224,128,2744.22286
598.673868,128,2744.319871
578.002451,128,2744.419862
362.236241,128,2744.521859
468.417771,128,2744.62386
459.834804,128,2744.72886
605.78622,128,2744.83186
428.788279,128,2744.93486
432.721137,128,2745.037859
455.848185,128,2745.139859
619.413753,128,2745.24286
634.252097,128,2745.344859
480.989058,128,2745.45786
498.461843,128,2745.56786
386.26623,128,2745.68086
736.635206,128,2745.78686
818.130974,128,2745.88586
432.464102,128,2745.98486
588.660298,128,2746.084859
420.096496,128,2746.182865
732.010132,128,2746.28286
861.976059,128,2746.38286
509.540892,128,2746.48186
1038.25986,128,2746.580866
469.184328,128,2746.68086
453.094549,128,2746.77986
477.941402,128,2746.87886
560.742835,128,2746.97986
304.549337,128,2747.07886
395.889696,128,2747.178871
714.02684,128,2747.277859
641.725253,128,2747.37586
699.579981,128,2747.47586
508.858677,128,2747.573859
538.200748,128,2747.672859
533.64332,128,2747.77186
426.90263,128,2747.87086
385.178092,128,2747.96986
540.90751,128,2748.068866
607.249765,128,2748.16786
373.915475,128,2748.26786
622.09754,128,2748.39386
517.755541,128,2749.68786
470.031682,128,2750.41586
524.217522,113,2751.12186
376.675141,106,2751.76786
519.668048,128,2752.34486
536.326271,128,2752.97786
551.166658,128,2753.676859
679.980053,128,2754.40186
469.637645,128,2755.13486
603.67659,128,2755.851934
434.001742,128,2756.534859
583.157805,128,2757.269859
512.41313,122,2758.00386
455.102208,125,2758.688859
328.383096,123,2759.38786
452.797071,98,2760.054866
465.53183,123,2760.647859
443.414912,128,2761.38186
548.965201,128,2762.101859
754.082849,128,2762.82486
282.42254,121,2763.51186
566.402007,124,2764.18186
603.610859,128,2764.91186
424.285607,113,2765.639866
601.085792,128,2766.394873
605.223937,128,2766.49886
552.31083,128,2766.59686
387.230574,128,2766.694869
408.743668,128,2766.79286
355.276722,128,2766.88986
739.964942,128,2766.988872
532.720446,128,2767.088864
901.09971,128,2767.185863
374.36146,128,2767.284863
479.22191,128,2767.384863
425.967827,128,2767.48286
412.29645,128,2767.581872
699.510479,128,2767.68086
772.122043,128,2767.777859
666.693211,128,2767.876859
575.846738,128,2767.974859
630.374341,128,2768.07286
443.214811,128,2768.170868
524.575975,128,2768.26786
577.853262,128,2768.365859
565.223827,128,2768.463866
568.941759,128,2768.56186
524.330673,128,2768.65886
586.305194,128,2768.75586
605.711858,128,2768.853859
460.446642,128,2768.95086
720.17103,128,2769.04986
413.644475,128,2769.146861
453.456661,128,2769.24486
528.092905,128,2769.34386
619.913076,128,2769.440861
449.373019,128,2769.53886
451.667528,128,2769.63586
446.231195,128,2769.734866
484.946938,128,2769.83186
500.757624,128,2769.93186
756.426052,128,2770.028861
474.951883,128,2770.127859
505.092166,128,2770.22586
492.183544,128,2770.324859
528.841046,128,2770.42186
524.371381,128,2770.520859
553.675756,128,2770.61886
394.000047,128,2770.71686
446.076436,128,2770.814859
476.517069,128,2770.912861
596.102435,128,2771.009866
667.53648,128,2771.10786
615.585298,128,2771.205859
445.702048,128,2771.315859
566.043331,128,2772.563859
423.898583,128,2773.27286
534.388729,117,2774.00986
472.384869,128,2774.669859
504.821584,128,2775.386859
601.384579,128,2776.12686
415.011583,122,2776.84686
690.365103,128,2777.553866
497.697951,128,2778.27486
488.713719,128,2779.02086
605.077086,128,2779.76786
502.313731,128,2780.49086
686.37546,123,2781.22086
674.73173,128,2781.93386
680.98866,128,2782.67386
543.801271,128,2783.384859
663.39498,128,2784.10286
532.76969,122,2784.81386
938.665924,128,2785.50786
493.176009,128,2786.23886
485.112233,128,2786.988872
534.226005,128,2787.69986
494.542021,128,2788.42286
543.580682,128,2789.14886
698.322853,128,2789.92586
546.472212,128,2790.040872
608.126231,128,2790.15586
597.200974,128,2790.27086
782.796071,128,2790.379859
636.827151,128,2790.47586
800.346614,128,2790.571861
793.321326,128,2790.66786
417.884941,128,2790.764859
578.163674,128,2790.86186
720.23379,128,2790.95886
608.029403,128,2791.05986
674.701136,128,2791.160864
533.862954,128,2791.258864
672.124642,128,2791.355863
641.305992,128,2791.45686
310.046601,128,2791.553859
438.89727,128,2791.64986
486.860879,128,2791.74686
619.982272,128,2791.843859
579.854288,128,2791.94386
475.50564,128,2792.040859
487.024156,128,2792.13586
602.409878,128,2792.23286
527.35755,128,2792.328864
481.164855,128,2792.434861
361.352737,128,2792.53586
561.054516,128,2792.63686
955.313045,128,2792.73586
530.062337,128,2792.833859
680.496627,128,2792.93386
584.280842,128,2793.033867
560.956041,128,2793.135859
424.189338,128,2793.237935
628.204195,128,2793.337867
594.156319,128,2793.439863
506.456398,128,2793.541929
466.666229,128,2793.643921
529.77739,128,2793.740868
655.97816,128,2793.838867
464.905016,128,2793.93686
440.978466,128,2794.03586
568.746504,128,2794.13687
633.079122,128,2794.237859
425.836611,128,2794.337859
663.397966,128,2794.44086
515.542042,128,2794.547867
684.135813,128,2794.652859
439.827017,128,2794.752871
657.139592,128,2794.851871
535.114648,128,2794.973862
431.653842,113,2795.84886
456.080878,128,2796.509859
387.828525,128,2797.21086
472.300656,128,2797.946872
570.503334,128,2798.63486
400.902885,128,2799.345876
900.72963,128,2800.056859
576.152721,128,2800.77586
774.02922,128,2801.48386
542.358222,128,2802.216873
660.40254,128,2802.91786
525.687521,128,2803.63186
775.104263,128,2804.34386
428.898191,128,2805.05586
494.806251,125,2805.781871
590.577846,128,2806.50986
528.912166,128,2807.20686
473.845359,128,2807.943859
598.265715,128,2808.68386
676.45425,128,2809.41486
533.926728,128,2810.15586
571.896384,128,2810.86786
774.445013,128,2811.57586
577.465701,128,2812.29986
550.773208,128,2813.027859
1039.611046,128,2813.12586
786.450829,128,2813.22386
759.373405,128,2813.32086
404.514769,128,2813.418871
534.079425,128,2813.51886
905.267617,128,2813.618872
622.00918,128,2813.71886
595.700435,128,2813.81886
497.630683,128,2813.91886
573.84141,128,2814.01786
589.832061,128,2814.117861
872.392597,128,2814.215871
670.062915,128,2814.31486
846.83134,128,2814.41386
398.822664,128,2814.51286
774.134855,128,2814.61186
542.065949,128,2814.70986
925.836298,128,2814.808836
753.102869,128,2814.907835
604.243133,128,2815.005836
645.156514,128,2815.104836
916.506381,128,2815.203836
592.612228,128,2815.302848
640.184336,128,2815.401836
560.491101,128,2815.499836
575.700195,128,2815.599836
831.954587,128,2815.697835
713.805619,128,2815.796847
844.028185,128,2815.895836
686.273417,128,2816.011835
399.124095,128,2816.118835
432.090649,128,2816.215836
503.505231,128,2816.313835
420.935361,128,2816.412836
626.960695,128,2816.512836
575.626078,128,2816.610836
574.727946,128,2816.712835
579.375062,128,2816.810841
963.002733,128,2816.908835
707.795174,128,2817.006835
543.308703,128,2817.104836
637.798283,128,2817.203835
364.357099,128,2817.301836
944.701275,128,2817.399835
533.763493,128,2817.497835
707.786569,128,2817.593836
688.976621,128,2817.691835
1165.752253,128,2817.789836
469.868337,128,2817.888835
710.83706,127,2818.150836
620.024159,128,2818.959835
547.176961,128,2819.703848
615.688565,128,2820.415836
746.565696,128,2821.148835
686.964912,128,2821.877836
454.537955,128,2822.591836
531.155813,128,2823.329835
718.820033,128,2824.040835
762.365891,128,2824.782839
504.695405,128,2825.518836
452.112606,128,2826.231836
588.692139,128,2826.948836
613.328028,128,2827.661835
394.629399,128,2828.372835
649.626813,128,2829.08184
552.491654,128,2829.792838
718.736915,128,2830.518837
506.141922,126,2831.208835
685.41656,128,2831.837836
567.64165,128,2832.500836
586.108212,128,2833.203836
596.59241,128,2833.936836
494.02729,128,2834.660836
591.602479,128,2835.378844
500.170363,128,2836.103835
469.629171,128,2836.218835
446.419369,128,2836.334835
457.739448,128,2836.442835
421.046954,128,2836.548841
560.04848,128,2836.654835
490.21664,128,2836.761835
783.43477,128,2836.868838
504.280602,128,2836.966838
772.203919,128,2837.064838
516.613744,128,2837.162838
715.344795,128,2837.261839
808.36295,128,2837.35984
542.649389,128,2837.456838
550.169649,128,2837.553838
529.703132,128,2837.652835
627.689104,128,2837.751835
561.846874,128,2837.849836
509.300183,128,2837.947835
409.48012,128,2838.044836
450.954436,128,2838.142836
649.008083,128,2838.240834
535.679142,128,2838.338836
548.881171,128,2838.436835
459.814626,128,2838.534835
557.88608,128,2838.631836
534.630659,128,2838.729835
547.486136,128,2838.827836
428.589187,128,2838.925835
608.985288,128,2839.025837
413.782012,128,2839.129839
481.365073,128,2839.235836
639.978092,128,2839.339848
625.457031,128,2839.438835
876.730626,128,2839.537835
479.62827,128,2839.636836
611.136276,128,2839.735835
613.430457,128,2839.840837
449.82716,128,2839.944835
496.829324,128,2840.044835
563.631563,128,2840.143849
468.535159,128,2840.242836
713.461177,128,2840.342836
442.766104,128,2840.442835
383.466594,128,2840.544836
470.106607,128,2840.646842
724.629101,128,2840.751836
529.774909,128,2840.857835
711.592044,128,2840.961835
593.911067,128,2841.063847
519.452507,128,2841.177836
635.186352,128,2841.922835
601.974522,128,2842.640836
711.272238,128,2843.363836
650.131159,115,2844.055836
527.994604,128,2844.733835
671.522239,128,2845.440835
814.080375,128,2846.149836
575.918253,128,2846.890848
395.3055,128,2847.600836
561.391221,128,2848.312836
785.949215,128,2849.038841
542.496444,128,2849.752835
537.090985,128,2850.462835
664.105433,128,2851.165835
557.577235,128,2851.878835
654.279302,128,2852.590836
563.467621,128,2853.310835
698.816772,127,2854.035835
531.715132,128,2854.746836
734.431361,128,2855.490836
561.235211,128,2856.228835
558.888379,128,2856.981837
737.044264,128,2857.712836
417.051003,128,2858.443836
484.77237,128,2859.172836
591.577137,128,2859.279835
637.035471,128,2859.378835
397.344836,128,2859.476835
569.54245,128,2859.575835
722.323511,128,2859.674835
481.7898,128,2859.775836
457.981784,128,2859.873837
507.559974,128,2859.973835
510.306838,128,2860.073835
645.447077,128,2860.174835
635.860083,128,2860.271836
515.049355,128,2860.370836
544.484224,128,2860.469835
478.545639,128,2860.568835
586.063751,128,2860.666835
523.170813,128,2860.765836
641.954626,128,2860.864835
505.558313,128,2860.963836
538.069882,128,2861.061835
859.174893,128,2861.161836
811.402544,128,2861.260836
584.914493,128,2861.359836
499.955373,128,2861.458836
715.761905,128,2861.556836
450.908745,128,2861.655835
580.632852,128,2861.754835
421.080591,128,2861.852836
378.303042,128,2861.959847
423.288063,128,2862.076837
646.131207,128,2862.193836
549.174527,128,2862.311835
652.989851,128,2862.429835
685.920568,128,2862.543848
955.358934,128,2862.648836
378.566146,128,2862.755835
462.213201,128,2862.861835
482.7292,128,2862.967835
546.38883,128,2863.075835
552.650261,128,2863.181836
521.061988,128,2863.287835
387.120941,128,2863.392847
335.941011,128,2863.498842
552.057847,128,2863.604847
357.584762,128,2863.710836
577.80509,128,2863.816836
686.459635,128,2863.922835
603.461194,128,2864.029848
432.262619,128,2864.136835
530.515412,128,2864.243848
622.47599,128,2864.352836
581.489021,128,2865.116835
596.913602,128,2865.822836
642.437995,128,2866.482835
514.221172,128,2867.118835
550.041127,128,2867.749836
514.951369,128,2868.383835
468.395707,128,2869.029836
476.015406,128,2869.669843
954.320963,128,2870.325836
643.919084,128,2871.064835
543.390233,128,2871.786836
653.407857,128,2872.493836
476.094477,128,2873.237836
888.343285,128,2873.972836
623.777362,128,2874.723847
537.144206,128,2875.459835
527.175113,128,2876.196835
465.880129,116,2876.892836
621.311887,128,2877.575835
677.962728,128,2878.313847
423.649059,128,2879.031835
479.369887,128,2879.749836
674.495999,128,2880.460835
547.449346,128,2881.193836
482.833685,128,2881.915836
483.729404,128,2882.014836
647.260053,128,2882.113836
714.504364,128,2882.211834
577.717572,128,2882.309835
410.093438,128,2882.407835
507.64106,128,2882.505852
563.865451,128,2882.603836
590.208016,128,2882.700835
428.649033,128,2882.799848
635.839726,128,2882.898836
691.79538,128,2882.996835
741.327589,128,2883.094847
491.51111,128,2883.192835
363.701074,128,2883.290836
780.23502,128,2883.389835
556.930997,128,2883.487836
600.353488,128,2883.586842
697.374687,128,2883.684835
389.943538,128,2883.782848
640.181853,128,2883.880835
515.43078,128,2883.977836
511.886319,128,2884.075835
625.94092,128,2884.173836
849.8766,128,2884.272836
705.850021,128,2884.370835
590.192341,128,2884.468836
524.224088,128,2884.564836
504.786669,128,2884.663836
319.493281,128,2884.761835
587.539446,128,2884.861835
365.202008,128,2884.961835
836.968692,128,2885.061842
519.140383,128,2885.160836
656.683776,128,2885.267845
592.91286,128,2885.370836
619.595084,128,2885.468835
498.702388,128,2885.568835
698.362339,128,2885.667835
534.888454,128,2885.766836
708.292183,128,2885.865841
606.801454,128,2885.964835
917.910487,128,2886.064836
525.884894,128,2886.163835
454.538231,128,2886.262836
393.576167,128,2886.360847
414.895777,128,2886.459836
620.583663,128,2886.55885
575.560853,128,2886.656835
658.151205,128,2886.754843
425.010409,128,2886.867835
328.068798,91,2887.599836
489.652438,128,2888.147835
467.320782,128,2888.864836
899.933825,128,2889.600836
616.779583,128,2890.345847
522.474328,128,2891.091837
450.801623,128,2891.794836
528.8205,128,2892.515836
617.782221,128,2893.255835
494.451598,128,2893.988837
881.553521,128,2894.740835
465.407009,128,2895.456836
750.955107,128,2896.161835
622.632991,128,2896.890846
777.207863,128,2897.613836
488.764412,128,2898.316835
466.445753,128,2899.023836
485.720123,128,2899.753836
540.359787,128,2900.483835
434.516801,128,2901.206836
550.44823,128,2901.928835
851.575406,128,2902.635836
647.310216,128,2903.378835
666.553159,128,2904.104836
558.659409,128,2904.837836
494.71312,128,2904.953843
597.147171,128,2905.064842
416.361868,128,2905.162836
661.418005,128,2905.262839
512.607068,128,2905.363839
835.91283,128,2905.466843
983.625265,128,2905.569835
607.816937,128,2905.667835
730.411729,128,2905.763836
582.135433,128,2905.857836
737.411748,128,2905.952843
481.087897,128,2906.047845
586.298113,128,2906.140843
427.579977,128,2906.238842
441.403678,128,2906.334842
462.292862,128,2906.431844
505.293274,128,2906.527843
677.102964,128,2906.623845
496.159368,128,2906.720843
367.064833,128,2906.817843
713.901305,128,2906.912844
645.670512,128,2907.008842
555.377633,128,2907.105842
506.029383,128,2907.201844
657.429379,128,2907.297842
631.67019,128,2907.391844
438.615671,128,2907.486843
412.392137,128,2907.583843
569.773738,128,2907.679843
435.781581,128,2907.774843
413.505805,128,2907.869844
504.372104,128,2907.964842
761.992062,128,2908.061844
508.400321,128,2908.155836
445.056261,128,2908.253836
458.50655,128,2908.352835
537.777377,128,2908.451835
494.904166,128,2908.551842
612.014454,128,2908.649836
433.933123,128,2908.748836
363.903273,128,2908.847835
485.32166,128,2908.944835
435.07795,128,2909.044836
470.30624,128,2909.142835
