#{"t_start": 1713291736.0032778, "env_id": "None"}
r,l,t
-571.977425,310,644.324628
-317.935407,320,646.252624
-380.113537,339,648.278619
125.13386,326,650.416619
-345.974298,412,652.608291
891.810443,396,655.048297
535.854101,357,657.340297
-615.608665,277,659.282297
-422.162946,274,660.917297
-599.742677,296,662.62329
-858.921098,297,664.470292
-372.818429,297,666.27329
-137.460321,237,667.992292
-315.945833,268,669.497291
-197.582681,305,671.18129
-388.773654,308,673.064292
-1061.813524,376,675.09929
-825.073919,177,676.972297
-853.753134,179,678.078298
-396.753067,133,679.014297
-500.450776,169,679.837292
-655.82022,153,680.770293
-645.525814,159,681.684293
-936.057269,129,682.602292
-727.084862,157,683.43929
-795.098414,122,684.304292
-575.163777,105,685.023292
-869.592812,119,685.69329
-971.536429,148,686.46929
-1790.541902,190,687.42029
-1435.582034,193,688.589297
-1282.803255,169,689.709292
-1710.425478,220,690.800292
-559.091783,374,692.493299
-495.478454,396,694.764297
-484.080119,337,697.068297
-1104.982158,268,699.035297
-1111.29321,336,700.830297
-2708.525505,336,702.87229
-5296.045394,475,705.115292
-4168.117226,348,707.762298
-2477.786718,519,710.199292
-617.241324,113,712.544919
-1067.9568,146,713.296918
-529.976725,118,714.11792
-1252.95055,159,714.928926
-1352.173638,166,715.911919
-1213.64502,160,716.845926
-1726.602075,176,717.788925
-1455.537045,147,718.807925
-1987.482568,172,719.758929
-652.679188,118,720.671921
-1045.614543,141,721.432926
-1424.291373,174,722.33492
-1046.516197,179,723.433925
-1184.200897,199,724.480919
-1793.947589,305,725.919926
-3025.876881,530,728.361921
-409.77399,565,731.67592
-2931.067652,458,734.775928
-3682.018563,455,737.40192
-2268.937443,496,740.298928
475.292653,475,743.234919
353.69477,565,746.455918
-135.568132,447,749.61092
1589.09336,609,752.64792
-234.880353,519,756.272918
952.111565,749,759.962926
-155.16367,646,764.34792
-492.888158,447,767.876922
-647.00347,217,770.16692
-813.41136,256,771.59492
-915.308525,210,773.002569
245.069596,504,774.956562
-1824.886574,700,778.412569
-520.517159,555,782.409571
1411.355553,466,785.593564
-352.592084,197,787.811569
-601.436225,188,788.925565
272.83191,567,790.821562
16.006484,187,793.431566
-100.601861,166,794.49757
-208.45919,161,795.502569
-391.791278,138,796.540563
-391.791278,138,796.776563
-377.510088,145,797.033563
100.642825,181,798.21357
-235.957289,176,799.262569
-73.98941,198,800.334564
848.870609,368,801.842573
-85.565457,212,803.766562
679.672872,336,805.316564
114.353198,297,807.318564
-94.074356,185,808.906569
25.993908,179,809.951564
-6.106288,228,811.127569
-99.604945,182,812.421562
-282.526978,214,813.534562
14.02369,172,814.657577
-29.469006,234,815.769563
-127.156273,181,817.066569
539.034417,595,818.998569
429.302729,566,822.513562
-997.960063,586,826.04557
898.719658,566,829.592563
1381.539774,647,833.154147
-656.487225,556,837.000152
-215.672323,558,840.434148
-528.053887,208,843.227155
-936.748389,445,844.893147
-888.444857,197,846.997146
-771.147964,168,848.105145
-220.679526,177,849.129145
-726.492173,149,850.137145
-612.776328,177,851.072147
-367.473568,169,852.107147
-190.340051,159,853.115149
-385.394839,193,854.122145
-180.043524,153,855.194145
-457.889768,177,856.112152
-455.044265,225,857.227153
-641.680798,169,858.508153
-738.976775,199,859.612152
-971.216202,257,860.942147
134.644916,455,862.920147
-1700.173742,396,865.483145
-1092.241123,370,867.843154
-1178.941,556,870.518149
-233.366799,530,873.844153
-504.339957,527,877.140145
-1358.25798,304,879.933153
-1105.739846,294,881.724147
-940.614218,254,883.476147
-490.432754,197,884.930153
-570.571544,168,886.022152
-724.527551,223,887.129155
-685.51857,197,888.407152
-779.610266,188,889.562155
-668.446391,184,890.664153
-200.708699,197,891.812145
-603.789947,169,892.955791
-868.168928,149,893.953785
-507.772027,208,894.933792
-571.8801,205,896.143793
704.722172,478,897.894792
629.353836,415,900.730792
-982.2689,308,902.903785
-1124.713393,219,904.566785
-1684.496157,263,905.950786
-1529.962043,212,907.391785
